TIMESTAMP,NEE_VUT_REF_RF,FLAG,NEE_VUT_REF_RE
2024-06-23 13:30:00,-10.9814,original,-10.9814
2024-06-23 14:00:00,-8.15087,original,-8.15087
2024-06-23 14:30:00,-8.28742,original,-8.28742
2024-06-23 15:00:00,-12.1571,original,-12.1571
2024-06-23 15:30:00,-9.60315,original,-9.60315
2024-06-23 16:00:00,-8.1307,original,-8.1307
2024-06-23 16:30:00,-7.35282,original,-7.35282
2024-06-23 17:00:00,-6.23567,original,-6.23567
2024-06-23 17:30:00,-7.02233,original,-7.02233
2024-06-23 18:00:00,-2.00709,original,-2.00709
2024-06-23 18:30:00,0.434382,original,0.434382
2024-06-23 19:00:00,-1.16023,original,-1.16023
2024-06-23 19:30:00,2.35675,original,2.35675
2024-06-23 20:00:00,1.99082,original,1.99082
2024-06-23 20:30:00,3.10946,original,3.10946
2024-06-23 21:00:00,3.44845,original,3.44845
2024-06-23 21:30:00,2.87271,original,2.863716673
2024-06-23 22:00:00,2.99645,original,2.99645
2024-06-23 22:30:00,2.83821,original,2.83821
2024-06-23 23:00:00,1.64143,original,1.64143
2024-06-23 23:30:00,3.25797,original,3.25797
2024-06-24 00:00:00,3.96134,original,3.96134
2024-06-24 00:30:00,2.94025,original,2.94025
2024-06-24 01:00:00,2.9218,original,2.9218
2024-06-24 01:30:00,4.95026,original,4.95026
2024-06-24 02:00:00,4.11379,original,4.11379
2024-06-24 02:30:00,4.59622,original,4.59622
2024-06-24 03:00:00,2.29648,original,2.29648
2024-06-24 03:30:00,3.09432,original,3.09432
2024-06-24 04:00:00,1.79766,original,1.79766
2024-06-24 04:30:00,5.87123,original,5.87123
2024-06-24 05:00:00,-0.512088,original,-0.512088
2024-06-24 05:30:00,1.386001849,filled,1.59213525
2024-06-24 06:00:00,0.698872,original,0.698872
2024-06-24 06:30:00,0.310527,original,0.310527
2024-06-24 07:00:00,-0.771603,original,-0.771603
2024-06-24 07:30:00,-3.40749,original,-3.40749
2024-06-24 08:00:00,-6.23055,original,-6.23055
2024-06-24 08:30:00,-8.23746,original,-8.23746
2024-06-24 09:00:00,-9.04584,original,-9.04584
2024-06-24 09:30:00,-4.87512,original,-4.87512
2024-06-24 10:00:00,-6.4967,original,-6.4967
2024-06-24 10:30:00,-7.33896,original,-7.33896
2024-06-24 11:00:00,-4.87829,original,-4.87829
2024-06-24 11:30:00,-2.85192,original,-2.85192
2024-06-24 12:00:00,-8.87603,original,-8.87603
2024-06-24 12:30:00,-2.8748,original,-2.8748
2024-06-24 13:00:00,-3.5064,original,-3.5064
2024-06-24 13:30:00,-6.48806,original,-6.48806
2024-06-24 14:00:00,-6.17187,original,-6.17187
2024-06-24 14:30:00,-2.84639,original,-2.84639
2024-06-24 15:00:00,-2.01569,original,-2.01569
2024-06-24 15:30:00,-2.94232,original,-2.94232
2024-06-24 16:00:00,-3.08218,original,-3.08218
2024-06-24 16:30:00,-1.16247,original,-1.16247
2024-06-24 17:00:00,-3.34339,original,-3.34339
2024-06-24 17:30:00,-2.40193,original,-2.40193
2024-06-24 18:00:00,-1.98396,original,-1.98396
2024-06-24 18:30:00,-0.301701,original,-0.301701
2024-06-24 19:00:00,0.97984,original,0.97984
2024-06-24 19:30:00,2.13217,original,2.13217
2024-06-24 20:00:00,4.77637,original,2.8822716
2024-06-24 20:30:00,2.53909,original,3.103838636
2024-06-24 21:00:00,2.40831,original,3.103838636
2024-06-24 21:30:00,3.96256,original,3.003481
2024-06-24 22:00:00,-1.67802,original,2.566830613
2024-06-24 22:30:00,3.73825,original,2.687999686
2024-06-24 23:00:00,2.25155,original,2.643617182
2024-06-24 23:30:00,-0.130039,original,2.564544912
2024-06-25 00:00:00,1.79106,original,2.9165745
2024-06-25 00:30:00,-0.043344,original,2.703510797
2024-06-25 01:00:00,5.12247,original,2.629909644
2024-06-25 01:30:00,4.08331,original,4.08331
2024-06-25 02:00:00,1.85799,original,2.675549996
2024-06-25 02:30:00,1.53743,original,2.629909644
2024-06-25 03:00:00,1.25945,original,2.675549996
2024-06-25 03:30:00,2.378,original,2.989340763
2024-06-25 04:00:00,-0.553146,original,2.733643605
2024-06-25 04:30:00,3.51218,original,2.539636809
2024-06-25 05:00:00,3.35503,original,3.35503
2024-06-25 05:30:00,3.39329,original,3.39329
2024-06-25 06:00:00,0.663864,original,0.663864
2024-06-25 06:30:00,1.3834,original,1.3834
2024-06-25 07:00:00,0.639578,original,0.639578
2024-06-25 07:30:00,-4.12797,original,-4.12797
2024-06-25 08:00:00,-4.64767,original,-4.64767
2024-06-25 08:30:00,-5.76684,original,-5.76684
2024-06-25 09:00:00,-4.76606,original,-4.76606
2024-06-25 09:30:00,-4.31834,original,-4.31834
2024-06-25 10:00:00,-6.00302,original,-6.00302
2024-06-25 10:30:00,-3.99556,original,-3.99556
2024-06-25 11:00:00,-3.45716,original,-3.45716
2024-06-25 11:30:00,-2.28694,original,-2.28694
2024-06-25 12:00:00,-6.02218,original,-6.02218
2024-06-25 12:30:00,-3.61268,original,-3.61268
2024-06-25 13:00:00,-4.08087,original,-4.08087
2024-06-25 13:30:00,-2.37971,original,-2.37971
2024-06-25 14:00:00,-2.75046,original,-2.75046
2024-06-25 14:30:00,-1.04088,original,-1.04088
2024-06-25 15:00:00,-2.6182,original,-2.6182
2024-06-25 15:30:00,-11.8626,original,-11.8626
2024-06-25 16:00:00,-1.64729,original,-1.64729
2024-06-25 16:30:00,-2.17532,original,-2.17532
2024-06-25 17:00:00,-2.10094,original,-2.10094
2024-06-25 17:30:00,-1.09252,original,-1.09252
2024-06-25 18:00:00,-2.1411,original,-2.1411
2024-06-25 18:30:00,-1.18441,original,-1.18441
2024-06-25 19:00:00,-0.59983,original,-0.59983
2024-06-25 19:30:00,2.2067,original,2.2067
2024-06-25 20:00:00,-2.82646,original,-2.82646
2024-06-25 20:30:00,3.75995,original,3.75995
2024-06-25 21:00:00,2.77017,original,2.77017
2024-06-25 21:30:00,2.16173,original,2.16173
2024-06-25 22:00:00,-4.13604,original,-4.13604
2024-06-25 22:30:00,1.75082,original,1.75082
2024-06-25 23:00:00,3.49723,original,3.49723
2024-06-25 23:30:00,1.6465,original,1.6465
2024-06-26 00:00:00,2.20322,original,2.20322
2024-06-26 00:30:00,1.78036,original,1.78036
2024-06-26 01:00:00,1.71492,original,1.71492
2024-06-26 01:30:00,7.88537,original,7.88537
2024-06-26 02:00:00,0.0251842,original,3.633634276
2024-06-26 02:30:00,-2.87045,original,2.574378707
2024-06-26 03:00:00,-2.28158,original,1.272478738
2024-06-26 03:30:00,0.645823,original,1.272478738
2024-06-26 04:00:00,2.73496,original,1.272478738
2024-06-26 04:30:00,3.36301,original,1.272478738
2024-06-26 05:00:00,4.08745,original,4.08745
2024-06-26 05:30:00,-0.877436,original,-0.877436
2024-06-26 06:00:00,1.43198,original,1.43198
2024-06-26 06:30:00,-0.69046,original,-0.69046
2024-06-26 07:00:00,-0.630712,original,-0.630712
2024-06-26 07:30:00,-15.1527,original,-4.803137143
2024-06-26 08:00:00,-7.82862,original,-7.82862
2024-06-26 08:30:00,-7.8816,original,-7.8816
2024-06-26 09:00:00,-7.52471,original,-7.52471
2024-06-26 09:30:00,-4.53861,original,-4.53861
2024-06-26 10:00:00,-5.76469,original,-5.76469
2024-06-26 10:30:00,-3.82942,original,-3.82942
2024-06-26 11:00:00,-5.09183,original,-5.09183
2024-06-26 11:30:00,-6.91683,original,-6.91683
2024-06-26 12:00:00,-4.76933,original,-4.76933
2024-06-26 12:30:00,-4.69745,original,-4.69745
2024-06-26 13:00:00,-3.41527,original,-3.41527
2024-06-26 13:30:00,-5.42396,original,-5.42396
2024-06-26 14:00:00,1.95007,original,1.95007
2024-06-26 14:30:00,-6.06908,original,-6.06908
2024-06-26 15:00:00,-3.97548,original,-3.97548
2024-06-26 15:30:00,-3.14938,original,-3.14938
2024-06-26 16:00:00,-2.77239,original,-2.77239
2024-06-26 16:30:00,-1.23195,original,-1.23195
2024-06-26 17:00:00,-1.52787,original,-1.52787
2024-06-26 17:30:00,-1.21138,original,-1.21138
2024-06-26 18:00:00,-0.324874,original,-0.324874
2024-06-26 18:30:00,0.0105124,original,0.0105124
2024-06-26 19:00:00,1.2594,original,1.2594
2024-06-26 19:30:00,3.12725,original,3.12725
2024-06-26 20:00:00,2.78439,original,2.78439
2024-06-26 20:30:00,0.0894834,original,0.0894834
2024-06-26 21:00:00,0.896501,original,0.896501
2024-06-26 21:30:00,5.3479,original,5.3479
2024-06-26 22:00:00,2.25137,original,2.25137
2024-06-26 22:30:00,0.813521,original,0.813521
2024-06-26 23:00:00,3.27073,original,3.27073
2024-06-26 23:30:00,-4.77484,original,-4.77484
2024-06-27 00:00:00,3.71091,original,3.71091
2024-06-27 00:30:00,1.73022,original,1.73022
2024-06-27 01:00:00,-0.601448,original,-0.601448
2024-06-27 01:30:00,2.52207,original,2.52207
2024-06-27 02:00:00,-2.22083,original,-2.22083
2024-06-27 02:30:00,4.83897,original,1.2030556
2024-06-27 03:00:00,3.83805,original,3.83805
2024-06-27 03:30:00,4.45316,original,4.45316
2024-06-27 04:00:00,1.74938,original,1.74938
2024-06-27 04:30:00,4.11291,original,4.11291
2024-06-27 05:00:00,1.28685,original,2.253724938
2024-06-27 05:30:00,1.47929,original,1.47929
2024-06-27 06:00:00,4.29737,original,4.29737
2024-06-27 06:30:00,2.50535,original,2.50535
2024-06-27 07:00:00,0.279295,original,0.279295
2024-06-27 07:30:00,-4.35533,original,-4.35533
2024-06-27 08:00:00,-5.95376,original,-5.95376
2024-06-27 08:30:00,-3.54328,original,-3.54328
2024-06-27 09:00:00,-2.46324,original,-2.46324
2024-06-27 09:30:00,-9.19955,original,-9.19955
2024-06-27 10:00:00,-7.42611,original,-7.42611
2024-06-27 10:30:00,-4.6514,original,-4.6514
2024-06-27 11:00:00,-5.15522,original,-5.15522
2024-06-27 11:30:00,-7.81925,original,-7.81925
2024-06-27 12:00:00,-3.31809,original,-3.31809
2024-06-27 12:30:00,-6.29313,original,-6.29313
2024-06-27 13:00:00,-1.9753,original,-1.9753
2024-06-27 13:30:00,-6.37502,original,-6.37502
2024-06-27 14:00:00,-3.93376,original,-3.93376
2024-06-27 14:30:00,-3.12708,original,-3.12708
2024-06-27 15:00:00,-0.781714,original,-0.781714
2024-06-27 15:30:00,1.42724,original,1.42724
2024-06-27 16:00:00,1.79815,original,1.79815
2024-06-27 16:30:00,-14.5022,original,1.431264359
2024-06-27 17:00:00,-1.00566,original,-1.00566
2024-06-27 17:30:00,-1.28242,original,-1.28242
2024-06-27 18:00:00,-0.107371,original,-0.107371
2024-06-27 18:30:00,1.30176,original,1.30176
2024-06-27 19:00:00,2.41181,original,2.41181
2024-06-27 19:30:00,2.69654,original,2.69654
2024-06-27 20:00:00,19.406,original,1.676296111
2024-06-27 20:30:00,-22.0503,original,3.221325858
2024-06-27 21:00:00,2.18561,original,2.18561
2024-06-27 21:30:00,1.85597,original,1.85597
2024-06-27 22:00:00,1.78104,original,1.78104
2024-06-27 22:30:00,1.91156,original,1.91156
2024-06-27 23:00:00,-0.197798,original,3.225676683
2024-06-27 23:30:00,-0.312161,original,3.619270329
2024-06-28 00:00:00,-0.490312,original,2.950905939
2024-06-28 00:30:00,-0.429564,original,2.619612962
2024-06-28 01:00:00,-2.41336,original,-2.41336
2024-06-28 01:30:00,1.55534,original,2.951556056
2024-06-28 02:00:00,5.0106,original,2.967209026
2024-06-28 02:30:00,4.18575,original,4.18575
2024-06-28 03:00:00,-0.633583,original,2.834412
2024-06-28 03:30:00,-1.267,original,3.166098947
2024-06-28 04:00:00,1.7123,original,2.67353525
2024-06-28 04:30:00,-0.315747,original,2.67353525
2024-06-28 05:00:00,0.132372,original,3.1784376
2024-06-28 05:30:00,0.457458,original,0.457458
2024-06-28 06:00:00,-1.35289,original,-1.35289
2024-06-28 06:30:00,-1.61324,original,-1.61324
2024-06-28 07:00:00,1.40942,original,1.40942
2024-06-28 07:30:00,-2.20679,original,-2.20679
2024-06-28 08:00:00,-3.34621,original,-3.34621
2024-06-28 08:30:00,-5.11239,original,-5.11239
2024-06-28 09:00:00,-3.05876,original,-3.05876
2024-06-28 09:30:00,-2.76354,original,-2.76354
2024-06-28 10:00:00,-4.45091,original,-4.45091
2024-06-28 10:30:00,-4.16149,original,-4.16149
2024-06-28 11:00:00,-3.83809,original,-3.83809
2024-06-28 11:30:00,-3.58687,original,-3.58687
2024-06-28 12:00:00,-11.4228,original,-11.4228
2024-06-28 12:30:00,-7.1009,original,-7.1009
2024-06-28 13:00:00,1.90272,original,1.90272
2024-06-28 13:30:00,-3.82275,original,-3.82275
2024-06-28 14:00:00,-3.49408,original,-3.49408
2024-06-28 14:30:00,-4.52392,original,-4.52392
2024-06-28 15:00:00,-4.4394,original,-4.4394
2024-06-28 15:30:00,-2.17642,original,-2.17642
2024-06-28 16:00:00,-3.87508,original,-3.87508
2024-06-28 16:30:00,-3.27626,original,-3.27626
2024-06-28 17:00:00,-1.88715,original,-1.88715
2024-06-28 17:30:00,-1.29512,original,-1.29512
2024-06-28 18:00:00,-0.791776,original,-0.791776
2024-06-28 18:30:00,-0.651232,original,-0.651232
2024-06-28 19:00:00,0.240848,original,0.240848
2024-06-28 19:30:00,1.86489,original,1.86489
2024-06-28 20:00:00,1.20638,original,0.876762067
2024-06-28 20:30:00,2.68894,original,0.920547781
2024-06-28 21:00:00,2.61108,original,2.61108
2024-06-28 21:30:00,0.801936,original,0.801936
2024-06-28 22:00:00,-6.14665,original,-6.14665
2024-06-28 22:30:00,2.16946,original,2.16946
2024-06-28 23:00:00,1.26511,original,1.26511
2024-06-28 23:30:00,1.31861,original,1.31861
2024-06-29 00:00:00,1.92136,original,1.92136
2024-06-29 00:30:00,2.07003,original,2.07003
2024-06-29 01:00:00,2.54441,original,2.54441
2024-06-29 01:30:00,3.74871,original,3.74871
2024-06-29 02:00:00,2.44524,original,2.44524
2024-06-29 02:30:00,3.73788,original,3.73788
2024-06-29 03:00:00,5.67605,original,5.67605
2024-06-29 03:30:00,2.34908,original,4.4176801
2024-06-29 04:00:00,0.290442,original,4.057647238
2024-06-29 04:30:00,3.73422,original,4.004490957
2024-06-29 05:00:00,8.81e-06,original,4.1390369
2024-06-29 05:30:00,3.62947,original,3.62947
2024-06-29 06:00:00,-0.451452,original,-0.451452
2024-06-29 06:30:00,0.764233,original,0.764233
2024-06-29 07:00:00,-2.87496,original,-2.87496
2024-06-29 07:30:00,-3.99813,original,-3.99813
2024-06-29 08:00:00,-4.12549,original,-4.12549
2024-06-29 08:30:00,-3.42747,original,-3.42747
2024-06-29 09:00:00,-3.89961,original,-3.89961
2024-06-29 09:30:00,-4.17954,original,-4.17954
2024-06-29 10:00:00,-3.4675,original,-3.4675
2024-06-29 10:30:00,-6.74398,original,-6.74398
2024-06-29 11:00:00,-2.73696,original,-2.73696
2024-06-29 11:30:00,-6.57726,original,-6.57726
2024-06-29 12:00:00,-4.86534,original,-4.86534
2024-06-29 12:30:00,-5.40878,original,-5.40878
2024-06-29 13:00:00,-3.17711,original,-3.17711
2024-06-29 13:30:00,-3.26063,original,-3.26063
2024-06-29 14:00:00,-3.40569,original,-3.40569
2024-06-29 14:30:00,-4.9457,original,-4.9457
2024-06-29 15:00:00,-6.52706,original,-6.52706
2024-06-29 15:30:00,-5.91381,original,-5.91381
2024-06-29 16:00:00,-4.32198,original,-4.32198
2024-06-29 16:30:00,-4.13935,original,-4.13935
2024-06-29 17:00:00,-2.87469,original,-2.87469
2024-06-29 17:30:00,-0.721534,original,-0.721534
2024-06-29 18:00:00,-1.32892,original,-1.32892
2024-06-29 18:30:00,1.61912,original,1.61912
2024-06-29 19:00:00,3.986690986,filled,2.998566426
2024-06-29 19:30:00,-79.5187,original,4.746626
2024-06-29 20:00:00,-3.353,original,-3.353
2024-06-29 20:30:00,4.53461,original,4.311997
2024-06-29 21:00:00,53.5648,original,3.150713462
2024-06-29 21:30:00,6.12683,original,6.12683
2024-06-29 22:00:00,2.3364,original,2.3364
2024-06-29 22:30:00,3.89006,original,3.89006
2024-06-29 23:00:00,2.97316,original,4.225020938
2024-06-29 23:30:00,-0.300913,original,3.704958571
2024-06-30 00:00:00,-1.0307,original,4.284212308
2024-06-30 00:30:00,2.03248,original,3.704958571
2024-06-30 01:00:00,-2.75941,original,4.550654667
2024-06-30 01:30:00,1.2811,original,1.2811
2024-06-30 02:00:00,-1.24219,original,4.550654667
2024-06-30 02:30:00,1.24225,original,3.704958571
2024-06-30 03:00:00,2.72846,original,4.690008182
2024-06-30 03:30:00,4.81525,original,5.494309
2024-06-30 04:00:00,3.06742,original,4.284212308
2024-06-30 04:30:00,-1.32638,original,4.690008182
2024-06-30 05:00:00,4.80984,original,5.845187778
2024-06-30 05:30:00,2.92038,original,2.92038
2024-06-30 06:00:00,6.59909,original,6.59909
2024-06-30 06:30:00,-0.452875,original,-0.452875
2024-06-30 07:00:00,-3.5841,original,-3.5841
2024-06-30 07:30:00,9.0829,original,-3.672874071
2024-06-30 08:00:00,-11.634,original,-6.147254889
2024-06-30 08:30:00,-7.82399,original,-7.82399
2024-06-30 09:00:00,-4.74305,original,-4.74305
2024-06-30 09:30:00,-7.8847,original,-7.8847
2024-06-30 10:00:00,-7.94048,original,-7.94048
2024-06-30 10:30:00,-9.49375,original,-9.49375
2024-06-30 11:00:00,-10.0716,original,-10.0716
2024-06-30 11:30:00,-9.65034,original,-9.65034
2024-06-30 12:00:00,-7.68804,original,-7.68804
2024-06-30 12:30:00,-7.05584,original,-7.05584
2024-06-30 13:00:00,-4.89331,original,-4.89331
2024-06-30 13:30:00,-6.02248,original,-6.02248
2024-06-30 14:00:00,-4.4246,original,-4.4246
2024-06-30 14:30:00,-5.07569,original,-5.07569
2024-06-30 15:00:00,-3.66288,original,-3.66288
2024-06-30 15:30:00,-2.35726,original,-2.35726
2024-06-30 16:00:00,-4.32257,original,-5.843825
2024-06-30 16:30:00,18.7737,original,-6.345661429
2024-06-30 17:00:00,-0.089296943,filled,-1.259659189
2024-06-30 17:30:00,88.6809,original,-5.05487
2024-06-30 18:00:00,-15.9873,original,-3.279695125
2024-06-30 18:30:00,0.386086,original,0.386086
2024-06-30 19:00:00,3.08906,original,3.08906
2024-06-30 19:30:00,7.25987,original,7.25987
2024-06-30 20:00:00,7.98752,original,3.685822882
2024-06-30 20:30:00,7.23546,original,3.9712286
2024-06-30 21:00:00,4.85807,original,4.260925308
2024-06-30 21:30:00,15.4974,original,15.4974
2024-06-30 22:00:00,8.02818,original,5.181407667
2024-06-30 22:30:00,16.3522,original,16.3522
2024-06-30 23:00:00,13.8941,original,13.8941
2024-06-30 23:30:00,13.1432,original,3.484921364
2024-07-01 00:00:00,18.9419,original,3.656482609
2024-07-01 00:30:00,9.90167,original,4.752232353
2024-07-01 01:00:00,2.738585865,filled,6.760356846
2024-07-01 01:30:00,6.495378797,filled,2.816019671
2024-07-01 02:00:00,6.476604614,filled,2.794888578
2024-07-01 02:30:00,6.871167977,filled,2.781699564
2024-07-01 03:00:00,6.844150881,filled,2.763371075
2024-07-01 03:30:00,6.705483061,filled,2.768135269
2024-07-01 04:00:00,-0.160780569,filled,6.736058571
2024-07-01 04:30:00,4.42908,original,4.42908
2024-07-01 05:00:00,19.2916,original,19.2916
2024-07-01 05:30:00,124.701,original,5.646331867
2024-07-01 06:00:00,11.255,original,11.255
2024-07-01 06:30:00,1.99589,original,1.99589
2024-07-01 07:00:00,-0.875623,original,-0.875623
2024-07-01 07:30:00,-2.05829,original,-2.05829
2024-07-01 08:00:00,-5.62092,original,-5.62092
2024-07-01 08:30:00,-12.8338,original,-5.14008
2024-07-01 09:00:00,3.04259,original,3.04259
2024-07-01 09:30:00,0.71087,original,0.71087
2024-07-01 10:00:00,-2.60906,original,-2.60906
2024-07-01 10:30:00,-5.14296,original,-5.14296
2024-07-01 11:00:00,-5.80869,original,-5.80869
2024-07-01 11:30:00,-10.8502,original,-10.8502
2024-07-01 12:00:00,-4.56512,original,-4.56512
2024-07-01 12:30:00,-7.97652,original,-7.97652
2024-07-01 13:00:00,-8.91929,original,-8.91929
2024-07-01 13:30:00,-6.6106,original,-6.6106
2024-07-01 14:00:00,-8.29953,original,-8.29953
2024-07-01 14:30:00,-5.93093,original,-5.93093
2024-07-01 15:00:00,-9.78062,original,-9.78062
2024-07-01 15:30:00,-5.28604,original,-5.28604
2024-07-01 16:00:00,-9.06737,original,-9.06737
2024-07-01 16:30:00,-6.32018,original,-6.32018
2024-07-01 17:00:00,-4.20647,original,-4.20647
2024-07-01 17:30:00,-3.2052,original,-3.2052
2024-07-01 18:00:00,-1.75887,original,-1.75887
2024-07-01 18:30:00,1.65537,original,1.65537
2024-07-01 19:00:00,-0.0564914,original,-0.0564914
2024-07-01 19:30:00,-0.659485,original,-0.659485
2024-07-01 20:00:00,-3.84023,original,2.33181396
2024-07-01 20:30:00,12.7209,original,3.431488136
2024-07-01 21:00:00,13.4834,original,3.547201571
2024-07-01 21:30:00,9.53517,original,4.055883318
2024-07-01 22:00:00,-2.02083,original,2.907108464
2024-07-01 22:30:00,-9.53215,original,3.441820885
2024-07-01 23:00:00,6.63479,original,2.853684478
2024-07-01 23:30:00,4.22614,original,2.853684478
2024-07-02 00:00:00,-2.74952,original,2.853684478
2024-07-02 00:30:00,1.26056,original,2.853684478
2024-07-02 01:00:00,2.1549,original,3.312389292
2024-07-02 01:30:00,9.88706,original,4.00442769
2024-07-02 02:00:00,0.0260509,original,3.401388875
2024-07-02 02:30:00,10.8739,original,2.884704034
2024-07-02 03:00:00,4.98487,original,3.435458821
2024-07-02 03:30:00,3.56747,original,3.95859396
2024-07-02 04:00:00,-10.1557,original,3.211293452
2024-07-02 04:30:00,0.755603,original,3.219790567
2024-07-02 05:00:00,-72.6271,original,3.427813826
2024-07-02 05:30:00,24.7414,original,3.49734175
2024-07-02 06:00:00,37.7527,original,2.247784308
2024-07-02 06:30:00,-41.8451,original,2.798353057
2024-07-02 07:00:00,0.632249,original,2.651429023
2024-07-02 07:30:00,-0.589531,original,-0.589531
2024-07-02 08:00:00,-2.067,original,-2.067
2024-07-02 08:30:00,7.62527,original,7.62527
2024-07-02 09:00:00,-0.965534,original,-0.965534
2024-07-02 09:30:00,-6.11981,original,-6.11981
2024-07-02 10:00:00,4.8277,original,-4.28127975
2024-07-02 10:30:00,-12.7092,original,-3.514266105
2024-07-02 11:00:00,-2.23884,original,-2.23884
2024-07-02 11:30:00,-6.4168,original,-6.4168
2024-07-02 12:00:00,-3.92011,original,-3.92011
2024-07-02 12:30:00,-12.3115,original,-1.457178067
2024-07-02 13:00:00,43.7246,original,-5.817272167
2024-07-02 13:30:00,-0.948979,original,-5.158912167
2024-07-02 14:00:00,38.4158,original,-2.957293842
2024-07-02 14:30:00,-41.8358,original,-2.720777909
2024-07-02 15:00:00,96.3103,original,-6.9044575
2024-07-02 15:30:00,-107.744,original,-3.842870769
2024-07-02 16:00:00,-34.8333,original,-34.8333
2024-07-02 16:30:00,263.727,original,-6.9044575
2024-07-02 17:00:00,-138.541,original,-4.055931538
2024-07-02 17:30:00,-20.1418,original,-20.1418
2024-07-02 18:00:00,54.3332,original,1.427794733
2024-07-02 18:30:00,-52.0535,original,4.746375533
2024-07-02 19:00:00,1.584719054,filled,2.777724258
2024-07-02 19:30:00,6.69125,original,6.69125
2024-07-02 20:00:00,21.8204,original,4.77387
2024-07-02 20:30:00,-6.62998,original,4.134743333
2024-07-02 21:00:00,-23.632,original,4.134743333
2024-07-02 21:30:00,2.72258,original,4.2083275
2024-07-02 22:00:00,6.34982,original,4.134743333
2024-07-02 22:30:00,-3.06991,original,4.741925
2024-07-02 23:00:00,-0.134587,original,4.741925
2024-07-02 23:30:00,13.6218,original,4.741925
2024-07-03 00:00:00,7.93624,original,7.93624
2024-07-03 00:30:00,-0.189657,original,4.741925
2024-07-03 01:00:00,-0.472168,original,4.741925
2024-07-03 01:30:00,-1.59391,original,4.741925
2024-07-03 02:00:00,4.07402,original,4.741925
2024-07-03 02:30:00,1.83387,original,4.741925
2024-07-03 03:00:00,2.54692,original,4.741925
2024-07-03 03:30:00,4.48804,original,4.741925
2024-07-03 04:00:00,0.124315,original,4.741925
2024-07-03 04:30:00,4.14413,original,4.741925
2024-07-03 05:00:00,6.85559,original,4.741925
2024-07-03 05:30:00,1.54761,original,1.54761
2024-07-03 06:00:00,6.21099,original,6.21099
2024-07-03 06:30:00,1.24141,original,1.24141
2024-07-03 07:00:00,1.71389,original,1.71389
2024-07-03 07:30:00,-3.94948,original,-3.94948
2024-07-03 08:00:00,-4.22543,original,-4.22543
2024-07-03 08:30:00,-8.43537,original,-8.43537
2024-07-03 09:00:00,-13.4929,original,-13.4929
2024-07-03 09:30:00,-12.45,original,-12.45
2024-07-03 10:00:00,-11.7438,original,-11.7438
2024-07-03 10:30:00,-9.85175,original,-9.85175
2024-07-03 11:00:00,-5.90618,original,-5.90618
2024-07-03 11:30:00,-5.73546,original,-5.73546
2024-07-03 12:00:00,-13.3835,original,-13.3835
2024-07-03 12:30:00,-11.1949,original,-11.1949
2024-07-03 13:00:00,-8.95723,original,-8.95723
2024-07-03 13:30:00,-7.42369,original,-7.42369
2024-07-03 14:00:00,-7.50672,original,-7.50672
2024-07-03 14:30:00,-9.81624,original,-9.81624
2024-07-03 15:00:00,-9.12979,original,-9.12979
2024-07-03 15:30:00,-11.7832,original,-11.7832
2024-07-03 16:00:00,-4.8088,original,-4.8088
2024-07-03 16:30:00,-5.62355,original,-5.62355
2024-07-03 17:00:00,-6.05722,original,-6.05722
2024-07-03 17:30:00,-3.94466,original,-3.94466
2024-07-03 18:00:00,-1.89751,original,-1.89751
2024-07-03 18:30:00,0.673125,original,0.673125
2024-07-03 19:00:00,1.40435,original,1.40435
2024-07-03 19:30:00,5.16125,original,5.16125
2024-07-03 20:00:00,4.49611,original,4.819321679
2024-07-03 20:30:00,5.51398,original,4.63140988
2024-07-03 21:00:00,6.43049,original,4.63140988
2024-07-03 21:30:00,9.58631,original,4.326128708
2024-07-03 22:00:00,6.91368,original,4.104502393
2024-07-03 22:30:00,3.23608,original,3.855128464
2024-07-03 23:00:00,7.18324,original,3.8431019
2024-07-03 23:30:00,5.95037,original,3.888932571
2024-07-04 00:00:00,9.99554,original,3.888932571
2024-07-04 00:30:00,11.5628,original,4.307052929
2024-07-04 01:00:00,2.76154,original,2.043654636
2024-07-04 01:30:00,-0.80222,original,3.859521556
2024-07-04 02:00:00,1.31791,original,3.8431019
2024-07-04 02:30:00,0.736511,original,3.75036808
2024-07-04 03:00:00,3.54128,original,3.8431019
2024-07-04 03:30:00,5.40844,original,5.40844
2024-07-04 04:00:00,-2.06769,original,-2.06769
2024-07-04 04:30:00,-1.98845,original,2.9283628
2024-07-04 05:00:00,-8.66572,original,2.62343825
2024-07-04 05:30:00,13.3617,original,13.3617
2024-07-04 06:00:00,16.0652,original,16.0652
2024-07-04 06:30:00,4.33574,original,4.33574
2024-07-04 07:00:00,1.58898,original,1.58898
2024-07-04 07:30:00,-0.381379,original,-0.381379
2024-07-04 08:00:00,-4.43216,original,-4.43216
2024-07-04 08:30:00,-4.89951,original,-4.89951
2024-07-04 09:00:00,-9.19371,original,-9.19371
2024-07-04 09:30:00,-4.21296,original,-4.21296
2024-07-04 10:00:00,-7.98488,original,-7.98488
2024-07-04 10:30:00,-9.88516,original,-9.88516
2024-07-04 11:00:00,-12.1781,original,-12.1781
2024-07-04 11:30:00,-6.75633,original,-6.75633
2024-07-04 12:00:00,-8.61105,original,-8.61105
2024-07-04 12:30:00,-10.161,original,-10.161
2024-07-04 13:00:00,-8.41471,original,-8.41471
2024-07-04 13:30:00,-6.16267,original,-6.16267
2024-07-04 14:00:00,-10.6662,original,-10.6662
