rg,rn,ta,vpd,swc,ts,rh,pm2_5,pm2_5_raw,pm2_5_pred
159.552,110.879,4.025,434.245,0.185256,9.7,46.1906,30.5268,30.5268,22.796434516512814
182.506,141.863,3.954,461.777,0.184751,9.7,42.8002,31.7475,31.7475,15.14611467464611
189.008,146.627,4.572,517.606,0.18498,9.7,38.9183,32.9682,32.9682,15.247180342655884
171.327,129.195,5.061,535.792,0.184754,9.7,38.5462,35.6512,35.6512,15.640595699798741
172.077,128.736,5.559,548.483,0.185231,9.607,38.7844,38.3342,38.3342,15.257420380318225
149.98,107.787,5.723,561.585,0.184983,9.6,37.8182,39.3949,39.3949,16.442976657419436
158.08,117.989,6.071,587.611,0.185172,9.6,36.9107,40.4556,40.4556,18.113020512127576
109.138,72.2606,6.7,601.89,0.184901,9.6,37.6536,42.405,42.405,21.863490293965015
87.6421,54.3273,6.986,604.172,0.184746,9.6,38.6805,44.3544,44.3544,21.938730450083042
69.4752,37.4944,8.678,692.13,0.184964,9.6,36.2365,45.1251,45.1251,29.463737424999994
62.3394,28.5171,9.925,677.557,0.184728,9.6,42.0475,45.8958,45.8958,33.11203405392156
38.6385,6.7739,9.188,564.699,0.1851,9.6,48.888,45.694,45.694,38.802500341926
21.3139,-8.26461,8.35,492.27,0.185002,9.6,52.9532,45.4922,45.4922,34.359852001620574
10.427,-17.7549,8.078,477.641,0.185189,9.6,53.7645,45.41245,45.41245,35.92905600326717
2.67826,-25.9913,8.17,510.429,0.184751,9.6,50.9241,45.3327,45.3327,35.825524221370046
0.980154,-28.8479,8.294,553.736,0.185052,9.693,47.0938,41.805800000000005,41.805800000000005,17.084571525882343
0.958874,-32.9557,8.863,613.62,0.184698,9.7,43.2748,38.2789,38.2789,23.41843741871253
0.967025,-33.7812,8.46,578.878,0.185286,9.7,45.2668,36.88455,36.88455,18.44196696056232
0.978982,-31.9628,7.576,507.733,0.18503,9.7,48.9487,35.4902,35.4902,16.729917039367482
0.971255,-35.7794,7.437,499.701,0.184713,9.7,49.1737,33.95425,33.95425,16.59377532838709
0.965808,-36.4385,7.924,523.966,0.185011,9.7,48.0365,32.4183,32.4183,17.345802539999987
0.964366,-62.2034,7.802,497.409,0.186067,9.7,49.5307,31.81105,31.81105,16.066279649296177
0.959799,-62.9657,7.202,463.466,0.184839,9.7,51.019,31.2038,31.2038,17.520921389296173
0.975884,-67.2502,7.855,498.666,0.185286,9.7,49.1705,32.12285,32.12285,15.619083600276575
0.969665,-71.3142,7.187,457.115,0.185006,9.7,51.5202,33.0419,33.0419,17.074996889296177
0.953039,-68.2314,6.893,441.852,0.185232,9.727,52.0465,33.405249999999995,33.405249999999995,17.104770889296177
0.960439,-63.3005,6.164,370.017,0.184733,9.8,57.9302,33.7686,33.7686,21.136319499999985
0.956584,-76.9076,6.69,488.479,0.184977,9.8,46.7418,32.5064,32.5064,16.486088693679292
0.963345,-86.8821,7.387,615.838,0.185406,9.8,35.5736,31.2442,31.2442,13.661949991644088
0.965028,-89.189,7.54,673.784,0.185416,9.8,29.9579,30.7452,30.7452,15.987706604795369
0.959712,-89.2829,7.172,673.315,0.185018,9.8,28.22,30.2462,30.2462,15.192631359181338
0.971348,-88.3901,6.829,655.993,0.185907,9.8,28.4867,27.7003,27.7003,14.379697139973764
0.963904,-88.4391,6.376,616.563,0.184894,9.8,30.6781,25.1544,25.1544,12.795800605022928
0.977992,-89.1744,5.974,609.796,0.185245,9.8,29.7556,24.14785,24.14785,12.234718536502767
0.990767,-89.9827,5.459,592.715,0.185511,9.8,29.2067,23.1413,23.1413,11.462873633823706
0.972051,-89.6531,4.84,551.684,0.18587,9.8,31.055,20.6247,20.6247,10.147086462106342
0.962084,-88.9591,4.686,550.606,0.185382,9.8,30.4607,18.1081,18.1081,10.316182282451843
0.9516,-90.9461,4.681,556.346,0.185525,9.8,29.6507,17.1535,17.1535,10.809569037482916
0.982765,-90.6477,4.503,540.718,0.185536,9.8,30.5369,16.1989,16.1989,10.194904467696187
0.959915,-86.7687,3.668,480.124,0.185796,9.8,34.266,14.45755,14.45755,7.524527812410911
0.966027,-85.3023,3.064,436.655,0.185546,9.8,37.6257,12.7162,12.7162,5.658553615415726
0.956754,-85.3044,3.106,439.434,0.185379,9.8,37.2406,12.02775,12.02775,5.664171442050298
1.1566,-86.1526,3.175,444.606,0.185652,9.8,37.0027,11.3393,11.3393,5.8304842242485915
11.0209,-83.3043,3.544,470.586,0.185019,9.8,35.3192,10.1203,10.1203,8.000521608824485
29.3068,-70.1645,3.482,463.987,0.18484,9.8,36.0627,8.9013,8.9013,11.921855674476403
45.4858,-55.3533,3.442,457.83,0.184969,9.8,37.2175,8.4194,8.4194,10.281467415227318
201.224,137.631,4.733,561.115,0.184966,9.8,32.0836,7.9375,7.9375,14.863343571059495
288.701,204.254,5.74,619.204,0.184931,9.8,31.4868,7.27035,7.27035,15.743359662536074
353.415,267.843,6.676,664.046,0.185565,9.8,30.9262,6.6032,6.6032,20.187096712825706
405.041,334.834,7.069,702.167,0.185391,9.773,29.2605,6.35015,6.35015,18.527792258699648
338.691,269.116,7.601,724.61,0.185364,9.7,28.3834,6.0971,6.0971,20.439078707967038
412.842,352.559,7.445,716.676,0.185488,9.7,28.605,8.63675,8.63675,18.138743433791216
459.422,366.068,7.874,759.707,0.185334,9.7,27.1636,11.1764,11.1764,16.94023297811356
409.945,303.922,7.915,775.376,0.185112,9.7,25.547,12.18045,12.18045,17.26701248379121
414.644,301.567,8.067,793.866,0.184659,9.7,24.5691,13.1845,13.1845,16.625483858791206
353.715,226.558,7.968,768.998,0.185439,9.7,25.6594,13.5281,13.5281,19.580669936904766
458.26,308.184,8.661,823.98,0.184824,9.7,24.0319,13.8717,13.8717,18.94441968421856
383.134,240.508,8.846,834.336,0.184756,9.7,22.5092,14.00755,14.00755,22.06364607738094
317.565,169.095,8.87,830.415,0.184819,9.7,22.926,14.1434,14.1434,22.627256127380942
239.742,89.4321,8.89,853.562,0.18546,9.7,21.0543,12.6488,12.6488,21.72032926785714
159.378,12.3506,9.009,873.916,0.184782,9.7,18.894,11.1542,11.1542,23.545249124999987
66.7732,-57.9675,8.744,860.933,0.18473,9.7,18.6808,10.56335,10.56335,23.044920293421033
12.0798,-91.5314,8.081,808.332,0.184904,9.7,19.0309,9.9725,9.9725,21.12862972043089
1.33476,-95.6915,8.051,804.21,0.18505,9.7,19.3797,8.888,8.888,20.17076750095941
0.962103,-93.6797,7.719,770.997,0.185421,9.793,20.559,7.8035,7.8035,17.409422155054646
0.970112,-87.9465,7.481,748.175,0.185114,9.8,21.3347,7.392099999999999,7.392099999999999,16.364087864732063
0.975762,-84.6268,7.435,743.942,0.185134,9.8,21.9576,6.9807,6.9807,15.92283136473206
0.970849,-87.7726,7.68,754.163,0.184936,9.8,22.6009,6.2303,6.2303,16.892601864089183
0.977949,-92.9536,7.463,742.601,0.185445,9.8,22.4784,5.4799,5.4799,16.351828042055285
0.976175,-95.0796,7.459,750.689,0.185184,9.8,21.81,5.183199999999999,5.183199999999999,16.445087542698158
0.971134,-79.4062,7.155,727.737,0.184848,9.8,23.2374,4.8865,4.8865,16.83955297520029
0.970157,-55.3024,6.918,717.475,0.185551,9.8,23.5038,4.3551,4.3551,19.451610644411762
0.959844,-60.0089,6.602,695.685,0.185248,9.8,23.9395,3.8237,3.8237,19.09873994012605
0.967856,-62.2277,6.351,692.445,0.18532,9.8,22.7311,3.62215,3.62215,18.760629940126048
0.964307,-73.0757,5.804,638.437,0.18512,9.8,25.8584,3.4206,3.4206,16.969200437135814
0.952489,-92.8655,4.494,575.796,0.185014,9.833,26.2435,3.0486,3.0486,11.001353980173997
0.963924,-96.7688,3.53,568.591,0.185425,9.86,22.3113,2.6766,2.6766,10.679136108874795
0.951379,-99.3944,2.809,540.442,0.185121,9.9,22.1747,2.5355,2.5355,10.201023609186159
0.949137,-102.151,2.376,540.917,0.18535,9.9,19.5073,2.3944,2.3944,10.115338649034149
0.958955,-104.886,1.979,555.875,0.185502,9.9,14.922,2.134,2.134,10.716616330617404
0.943863,-106.587,1.765,564.01,0.185198,9.9,12.1466,1.8736,1.8736,12.515313457698834
0.942561,-106.654,1.584,565.034,0.184894,9.84,10.9559,1.7748499999999998,1.7748499999999998,11.4039010285871
0.965323,-106.017,1.364,557.631,0.185075,9.833,10.8145,1.6761,1.6761,11.325080497060673
0.933057,-104.283,1.171,547.924,0.185618,9.8,10.8572,1.4938,1.4938,10.829839025876163
0.941949,-102.921,0.929,535.069,0.185079,9.8,11.1946,1.3115,1.3115,10.92605126222026
0.959169,-101.483,0.626,518.841,0.185524,9.8,12.0156,1.24235,1.24235,10.81410317718968
0.940106,-98.5784,0.249,493.567,0.185166,9.8,13.515,1.1732,1.1732,9.250094864044243
0.950507,-96.5301,0.136,484.466,0.185521,9.8,14.2869,1.04565,1.04565,8.924183210897677
0.948953,-96.8003,0.092,475.754,0.185708,9.8,16.5562,0.9181,0.9181,8.904856977409468
0.94535,-95.6869,0.039,459.893,0.185286,9.8,19.1243,0.8697,0.8697,8.47384268020178
1.06899,-95.1322,0.033,455.653,0.185517,9.773,20.0762,0.8213,0.8213,8.669060032007936
9.41359,-90.1182,0.044,455.882,0.185353,9.7,20.3703,0.7330000000000001,0.7330000000000001,7.523781932117897
26.8467,-75.8589,0.0,446.33,0.184838,9.7,21.951,0.6447,0.6447,6.457186564220699
40.2624,-64.73,0.269,455.236,0.18508,9.7,22.2973,0.6098,0.6098,7.098709334563372
197.055,133.684,0.869,494.668,0.184937,9.7,21.6193,0.5749,0.5749,5.520556738896282
285.252,206.225,1.676,533.773,0.184795,9.7,20.8871,0.5124,0.5124,4.60751631984522
351.823,268.216,2.435,571.411,0.184799,9.673,20.0712,0.4499,0.4499,6.015933613405512
399.557,316.633,3.299,615.272,0.184871,9.6,19.0825,0.42615,0.42615,9.460760046991298
442.974,358.262,3.944,654.815,0.185028,9.6,18.095,0.4024,0.4024,11.012683270018794
483.791,390.581,4.512,679.309,0.18478,9.6,17.4598,0.35865,0.35865,12.23105534026251
504.17,400.519,5.339,734.722,0.184669,9.6,16.39,0.3149,0.3149,12.228625770726493
518.237,399.116,5.992,786.815,0.184675,9.573,15.8899,0.2983,0.2983,12.981662574954212
502.677,370.601,6.503,813.898,0.185436,9.5,15.1336,0.2817,0.2817,13.837998985805855
482.782,334.48,7.054,827.839,0.185075,9.5,15.069,0.25105,0.25105,13.657477414010984
437.412,285.193,7.566,864.667,0.184656,9.5,14.1453,0.2204,0.2204,15.001072087728932
378.491,229.328,7.672,855.999,0.185068,9.5,13.8535,0.2087999999999999,0.2087999999999999,15.314056478571421
311.061,159.362,7.928,871.446,0.18499,9.5,13.5447,0.1972,0.1972,16.453068142857138
239.38,83.2936,8.102,887.292,0.185269,9.5,13.0157,1.0819,1.0819,16.621595642857134
158.265,6.46126,8.011,876.73,0.185391,9.5,12.5593,1.9666,1.9666,16.883988874999996
76.7554,-59.2715,7.637,859.617,0.184951,9.5,12.4212,2.3022,2.3022,18.897414668421053
17.2929,-97.1403,7.134,815.723,0.185088,9.5,12.8719,2.6378,2.6378,21.21921813387845
1.43577,-103.203,6.714,787.555,0.185356,9.5,13.2337,2.3509,2.3509,18.539533348515164
1.06941,-102.294,6.354,760.949,0.184665,9.5,13.6721,2.064,2.064,17.052790342651996
1.05427,-99.8777,5.889,726.263,0.185196,9.5,14.2644,1.9552,1.9552,15.432582587584795
1.05611,-97.1812,5.342,685.68,0.185018,9.5,15.1968,1.8464,1.8464,14.382148051648182
1.04738,-92.0499,4.12,626.145,0.185222,9.5,16.6895,1.6456,1.6456,12.51561823608228
1.03713,-98.811,4.927,685.748,0.185502,9.5,14.5179,1.4448,1.4448,14.276069272427408
1.04239,-97.8133,5.089,695.947,0.184926,9.5,13.2,1.36865,1.36865,14.890738223605856
1.04307,-94.9394,4.485,665.785,0.18492,9.5,13.6759,1.2925,1.2925,12.965743983068457
1.04803,-100.468,5.222,713.655,0.185177,9.5,12.2519,1.15195,1.15195,14.731210185886107
1.0581,-101.094,5.081,710.016,0.184916,9.5,12.0357,1.0114,1.0114,15.196794895563526
1.04348,-97.0927,4.439,661.03,0.184974,9.5,13.6439,0.95805,0.95805,13.407106413525097
1.04171,-94.5775,4.2,649.274,0.18507,9.5,13.2901,0.9047,0.9047,12.363801880318267
1.04677,-92.9701,3.862,639.764,0.184915,9.5,13.5862,0.8063499999999999,0.8063499999999999,13.02071491904898
1.03448,-93.0181,4.122,640.527,0.185265,9.5,14.6217,0.708,0.708,12.504030854432994
1.03102,-88.8173,3.623,604.48,0.184857,9.5,17.0927,0.67065,0.67065,11.470865588448264
1.0323,-81.8516,1.86,496.076,0.185285,9.5,23.1955,0.6333,0.6333,8.671291406367283
1.03875,-79.5546,1.632,493.329,0.185215,9.5,22.6185,0.56445,0.56445,8.132837985255888
1.05138,-80.0644,1.725,489.105,0.185021,9.5,23.4113,0.4956,0.4956,7.9267362395704755
1.04553,-76.12,0.881,462.375,0.185231,9.5,23.3336,0.46945,0.46945,8.141543450791026
1.03918,-74.1416,0.95,459.149,0.185114,9.5,23.9805,0.4433,0.4433,8.521918632577595
1.03102,-73.7137,-0.036,360.852,0.184765,9.5,36.1521,0.3951,0.3951,4.028028301213132
1.02844,-74.0561,-0.222,394.258,0.185395,9.5,29.1366,0.3469,0.3469,5.710875043807882
1.03141,-73.9108,-0.408,387.425,0.185142,9.5,29.9997,0.3286,0.3286,4.424300832391201
1.04893,-72.4963,0.073,397.923,0.185522,9.5,29.704,0.3103,0.3103,5.176235128796432
1.04634,-73.0142,-0.79,362.751,0.185358,9.407,32.4208,0.27655,0.27655,3.7045922832342932
1.03632,-73.6161,-0.701,358.826,0.185111,9.4,33.3291,0.2428,0.2428,4.1588192297845605
1.03358,-73.1517,-0.817,356.169,0.184679,9.4,33.6335,0.2299999999999999,0.2299999999999999,3.8046470922845588
1.13658,-74.2047,-0.335,377.766,0.184966,9.4,31.7707,0.2172,0.2172,4.869885175975378
9.89449,-66.8484,-0.081,392.959,0.184832,9.4,30.0069,0.1936,0.1936,3.6625188149627137
27.8296,-53.4162,-0.339,384.453,0.184631,9.4,31.0562,0.17,0.17,3.500233979088918
42.4997,-42.9762,0.12,402.911,0.185245,9.4,30.1696,0.16105,0.16105,4.0682464883467
182.803,127.692,1.948,492.913,0.184911,9.34,27.4403,0.1521,0.1521,8.130205408274547
272.228,196.435,3.375,559.277,0.185172,9.3,26.1161,0.13555,0.13555,11.947069724584722
340.72,258.684,3.807,588.232,0.18468,9.3,25.1624,0.119,0.119,14.685719047046803
390.684,310.389,4.005,607.275,0.185185,9.3,24.7411,0.1127,0.1127,10.765055218811149
436.899,357.522,4.104,618.624,0.18446,9.3,24.7142,0.1064,0.1064,12.439769130763612
475.824,389.94,4.785,647.816,0.185065,9.3,23.8705,0.0948499999999999,0.0948499999999999,11.747337026572039
500.59,402.062,5.59,714.909,0.184549,9.273,21.0286,0.0833,0.0833,12.756475804700854
512.711,396.437,6.25,764.465,0.184589,9.2,20.099,0.0789,0.0789,14.127485105952381
498.144,366.68,6.934,814.072,0.184654,9.2,18.8468,0.0745,0.0745,14.70507403452381
476.423,330.647,7.442,815.296,0.185161,9.2,18.911,4.843500000000001,4.843500000000001,14.685425567857141
427.903,282.606,7.861,840.979,0.184874,9.2,18.8909,9.6125,9.6125,15.12989051593406
358.217,218.931,8.124,822.303,0.185479,9.2,19.4,11.42145,11.42145,18.520737810714284
290.675,150.38,8.553,851.039,0.184674,9.2,19.078,13.2304,13.2304,24.130829859523793
214.38,75.4405,8.773,858.103,0.185006,9.2,19.0808,14.328,14.328,23.486890892857133
130.515,0.423132,8.832,841.22,0.185498,9.2,19.9696,15.4256,15.4256,23.446063999999993
54.4906,-54.5591,8.209,777.211,0.184827,9.2,21.9316,15.8419,15.8419,20.307604999999995
12.5374,-77.8785,6.543,664.758,0.184653,9.2,26.0273,16.2582,16.2582,18.29900433730159
1.31142,-82.0084,5.598,617.343,0.185116,9.2,26.5952,14.490099999999998,14.490099999999998,13.368384673873654
1.05502,-81.2431,5.591,626.882,0.185212,9.2,25.3829,12.722,12.722,11.803393100345897
1.05801,-80.0345,5.257,604.675,0.185148,9.26,26.405,12.05135,12.05135,11.507163825779633
1.05519,-78.4094,5.319,604.107,0.185574,9.3,26.8311,11.3807,11.3807,11.911030622930028
1.05642,-77.991,5.253,583.972,0.185374,9.3,28.8364,10.14305,10.14305,12.070593598899817
1.05613,-76.3546,5.108,567.327,0.185901,9.3,30.4543,8.9054,8.9054,12.04878996784075
1.06166,-74.5409,4.736,536.063,0.185116,9.3,32.1683,8.43595,8.43595,11.600182226579275
1.04913,-74.2114,4.584,533.175,0.184885,9.3,32.0202,7.9665,7.9665,11.64289158372213
1.05131,-74.6683,4.598,535.638,0.185038,9.3,31.6809,7.100149999999999,7.100149999999999,11.82937608372213
1.05871,-74.146,4.11,507.294,0.18517,9.3,33.0734,6.2338,6.2338,9.011630693419413
1.0528,-73.5571,4.194,509.811,0.184986,9.3,32.9041,5.9052,5.9052,9.773478485460707
1.04927,-73.7473,3.895,504.29,0.1853,9.3,33.1822,5.5766,5.5766,8.667323806595574
1.05775,-71.2957,4.343,519.687,0.185387,9.3,32.3508,6.77225,6.77225,15.466750231494578
1.05424,-67.7074,4.365,529.381,0.185175,9.3,31.7608,7.9679,7.9679,17.596502962276066
1.04875,-66.5998,4.806,555.431,0.185207,9.3,30.332,8.42145,8.42145,17.932170581607963
1.05966,-66.8038,4.677,550.573,0.185154,9.3,30.4856,8.875,8.875,17.888534804731467
1.05361,-65.5273,4.563,545.207,0.184729,9.3,30.5134,10.6355,10.6355,19.203826493641238
1.06352,-65.5273,4.177,524.63,0.185092,9.3,31.618,12.396,12.396,17.240888844025154
1.04594,-67.2636,5.753,633.808,0.184798,9.3,26.692,13.0638,13.0638,19.734336380552534
1.03591,-86.574,11.784,1042.39,0.185105,9.3,18.1585,13.7316,13.7316,39.53815938506598
1.01476,-89.0596,11.817,1055.49,0.18505,9.3,18.1546,16.9585,16.9585,41.635709431118606
1.00914,-89.7897,11.664,1041.81,0.184985,9.3,18.3268,20.1854,20.1854,39.34092699361861
1.02294,-89.7115,11.421,1019.81,0.184919,9.3,18.7495,21.4094,21.4094,36.4548697936186
1.03406,-88.6912,11.034,977.92,0.185191,9.3,19.7834,22.6334,22.6334,34.387318656749635
1.00115,-88.6128,10.699,953.227,0.185432,9.3,20.2904,26.29915,26.29915,27.484994848421984
0.99994,-88.5842,10.429,931.704,0.18571,9.3,20.6272,29.9649,29.9649,24.93164284842198
0.999367,-88.8489,10.307,920.257,0.18457,9.3,20.7061,31.35535,31.35535,23.640286430054633
1.07901,-88.219,10.053,903.347,0.18453,9.3,21.0083,32.7458,32.7458,23.99171030469166
9.51339,-84.707,10.189,917.894,0.184891,9.3,20.5677,32.2445,32.2445,26.65393454521721
30.5149,-67.8983,10.356,935.477,0.184844,9.3,20.0996,31.7432,31.7432,28.382568989934043
47.2516,-53.9692,10.349,932.184,0.185464,9.3,20.4865,31.55305,31.55305,26.7439622239766
181.672,102.778,10.721,993.835,0.185748,9.3,19.681,31.3629,31.3629,40.44771108333335
280.375,184.166,11.522,1073.75,0.184766,9.3,18.3568,31.6941,31.6941,55.074889847222224
349.807,245.172,12.107,1133.08,0.184438,9.3,17.8438,32.0253,32.0253,61.93696403055556
401.857,296.368,12.842,1200.8,0.184931,9.3,16.9056,32.15095,32.15095,62.722856528632484
449.297,337.542,13.757,1290.81,0.18519,9.3,15.8803,32.2766,32.2766,67.6377000725733
482.751,367.796,14.129,1323.75,0.185056,9.3,15.4761,34.41095,34.41095,71.81771617353483
507.71,378.698,14.788,1419.62,0.184634,9.3,14.5133,36.5453,36.5453,75.50076898206655
520.776,374.435,15.431,1514.21,0.185039,9.3,13.8177,37.35485,37.35485,79.80692023206656
505.559,345.226,15.727,1544.66,0.185062,9.3,13.4507,38.1644,38.1644,79.45911521401099
490.041,314.15,16.182,1549.33,0.184915,9.3,13.3775,36.4868,36.4868,78.63432215247254
441.948,267.042,16.503,1578.72,0.184629,9.3,13.1474,34.8092,34.8092,82.17219908237183
373.168,205.79,16.916,1574.3,0.184502,9.327,13.0332,34.1729,34.1729,84.9942870011905
302.902,137.032,17.064,1596.42,0.185149,9.4,12.7525,33.5366,33.5366,85.87258555000003
232.216,67.3647,17.276,1622.74,0.184983,9.4,12.4501,30.66505,30.66505,88.51902292499999
148.007,-3.63554,16.317,1457.54,0.184711,9.4,15.8,27.7935,27.7935,75.91163912500001
67.0453,-60.3949,15.379,1342.18,0.184441,9.4,17.5474,26.704300000000003,26.704300000000003,73.79177518129984
13.7331,-89.7811,14.269,1176.42,0.184946,9.46,20.5203,25.6151,25.6151,51.15687569230279
1.27332,-92.2479,13.449,1117.06,0.18457,9.5,21.0887,23.7187,23.7187,48.402571740969016
1.05544,-86.2032,13.685,1139.08,0.185015,9.5,20.2441,21.8223,21.8223,50.574858865478035
1.05028,-82.5556,13.553,1124.81,0.184961,9.56,20.3913,21.103,21.103,46.53658990648519
1.03639,-83.338,13.225,1081.75,0.185,9.6,21.7053,20.3837,20.3837,48.41326467747402
1.02928,-85.8333,13.34,1089.93,0.185292,9.6,21.8211,18.167,18.167,48.30253836282708
1.05504,-83.7601,12.981,1054.42,0.185523,9.6,22.4266,15.9503,15.9503,46.19698627583713
1.01104,-80.3929,12.265,981.787,0.185313,9.693,24.3345,15.10945,15.10945,32.728835475672334
1.01259,-76.4476,10.598,837.456,0.184604,9.7,28.1696,14.2686,14.2686,25.111543533884813
0.999261,-76.789,10.092,806.304,0.185199,9.7,29.2756,13.9413,13.9413,23.79062418944037
1.01601,-75.6348,9.387,752.755,0.185445,9.7,30.8927,13.614,13.614,19.926797133884822
1.02783,-75.436,9.575,771.081,0.18541,9.793,29.8913,13.48985,13.48985,20.90356042470115
1.01048,-75.5097,9.271,751.182,0.185499,9.8,30.5143,13.3657,13.3657,19.706830424701153
1.01721,-73.5717,8.931,723.152,0.185807,9.8,31.435,12.68625,12.68625,19.520563947779113
1.01441,-74.1276,8.731,711.728,0.185188,9.8,31.6963,12.0068,12.0068,19.612357874608385
1.03115,-71.0749,7.727,636.284,0.185052,9.8,34.3485,11.74905,11.74905,21.04701124908111
1.02298,-70.7144,6.844,583.337,0.185687,9.8,36.3722,11.4913,11.4913,18.654846126333855
1.0242,-70.1237,6.873,595.696,0.184937,9.8,35.5939,12.6525,12.6525,19.87213919237159
1.01785,-68.1828,6.949,591.611,0.185351,9.8,35.7569,13.8137,13.8137,19.239666361592366
1.01824,-67.9254,6.714,581.146,0.18537,9.86,35.9889,14.25415,14.25415,13.951680813199646
1.02245,-69.3413,6.67,583.948,0.185422,9.9,35.7244,14.6946,14.6946,13.707690969164053
1.01541,-68.8951,5.858,526.813,0.185562,9.9,38.6553,13.60885,13.60885,9.960927376988197
1.00322,-70.026,5.759,524.63,0.185247,9.9,38.4278,12.5231,12.5231,9.904617242131735
1.02239,-70.4057,5.663,517.672,0.185083,9.9,38.7518,12.11125,12.11125,10.679744033843965
1.03132,-70.4887,4.878,471.168,0.185249,9.9,41.2304,11.6994,11.6994,11.123917173716467
1.01832,-71.5798,4.671,461.149,0.185124,9.9,41.5722,12.6256,12.6256,12.459258197366312
1.00748,-70.2181,4.276,436.504,0.185257,9.9,43.0683,13.5518,13.5518,9.90395825575539
1.00541,-71.4173,4.228,437.45,0.185111,9.9,42.9373,13.90315,13.90315,10.611655001268213
1.05473,-71.244,4.131,433.2,0.185026,9.84,43.1082,14.2545,14.2545,16.134230296512285
8.24323,-67.3507,4.044,425.182,0.185142,9.8,43.6811,14.2565,14.2565,18.48311398943119
29.7631,-50.4793,3.755,410.206,0.185361,9.8,45.0741,14.2585,14.2585,22.92652270941489
56.0738,-28.4558,4.245,432.087,0.184826,9.8,44.1538,14.25925,14.25925,21.32605000240772
147.917,89.244,5.46,495.183,0.18497,9.8,41.3951,14.26,14.26,17.639536037650316
225.468,153.741,6.792,603.237,0.185499,9.8,37.2413,16.71455,16.71455,20.826901335114417
288.411,210.688,7.306,630.88,0.185406,9.8,37.2781,19.1691,19.1691,23.084614253361348
334.326,258.236,7.637,661.165,0.184866,9.8,36.7105,20.10015,20.10015,24.38247337811354
375.674,299.004,8.082,677.885,0.185401,9.8,37.739,21.0312,21.0312,25.276809833333328
406.075,329.876,8.35,672.112,0.184508,9.8,38.5321,26.00245,26.00245,24.559755630769224
424.896,341.561,9.157,719.999,0.184947,9.74,38.2959,30.9737,30.9737,26.817645487179476
429.407,337.603,9.667,749.241,0.185412,9.7,38.1313,32.85935,32.85935,27.454250018589736
409.29,307.4,10.096,768.936,0.185408,9.7,37.1443,34.745,34.745,30.34951210320512
331.474,223.531,10.371,775.388,0.184826,9.7,36.4103,40.949090625,40.949090625,34.88049833333334
366.974,258.965,11.01,840.002,0.184655,9.7,34.421,55.49472272727273,55.49472272727273,43.255496641666674
301.571,199.106,11.203,835.271,0.185089,9.7,34.4647,61.31784,61.31784,44.88335290833334
226.71,127.542,11.498,843.188,0.184911,9.7,34.7267,55.0185,55.0185,45.9184614
145.634,46.6171,11.695,839.758,0.184933,9.7,35.1324,57.82575,57.82575,47.41859902983872
82.0235,-12.7081,11.466,810.317,0.184885,9.7,36.5244,60.633,60.633,46.29903702500002
36.1253,-52.0063,10.807,716.409,0.185087,9.7,40.2605,61.6978,61.6978,43.22939530291566
9.43499,-72.1063,9.831,639.604,0.185046,9.793,42.9922,62.7626,62.7626,33.0568729527311
1.21382,-74.9705,9.468,610.961,0.185531,9.8,43.8092,62.1198,62.1198,23.47630851848172
1.06241,-74.0194,8.952,581.049,0.185105,9.8,45.0371,61.477,61.477,24.09145451755752
1.07552,-72.437,8.739,565.698,0.184989,9.8,45.7544,61.23315,61.23315,26.930153629794805
1.08167,-71.5689,8.287,536.481,0.185295,9.8,47.1753,60.9893,60.9893,33.472734940545045
1.05324,-70.8702,8.349,534.424,0.184858,9.827,47.3333,61.363150000000005,61.363150000000005,33.89357444054505
1.06689,-69.0931,7.65,488.814,0.185442,9.9,49.7255,61.737,61.737,32.82804038696666
1.06778,-69.6678,7.857,495.172,0.185015,9.9,49.5154,61.8788,61.8788,32.978821249614896
1.05095,-68.5249,7.617,475.044,0.184896,9.9,50.7834,62.0206,62.0206,33.349383053437485
1.0725,-67.7638,7.518,468.696,0.185181,9.9,51.2833,63.73455,63.73455,33.60318620807601
1.06735,-67.3811,7.352,446.439,0.185045,9.9,52.794,65.4485,65.4485,33.572857734065316
1.07068,-65.7792,6.784,411.189,0.185295,9.9,55.1463,66.0986,66.0986,39.71684048544419
1.06376,-66.9358,6.826,407.708,0.185686,9.9,55.5086,66.7487,66.7487,39.90881238139737
1.05894,-66.1515,6.841,410.755,0.185059,9.9,55.3257,67.53825,67.53825,40.93965007370507
1.0809,-64.3574,6.512,388.199,0.185465,9.9,56.7961,68.3278,68.3278,38.499270904941966
1.05363,-65.9353,6.352,380.184,0.184991,9.9,57.3845,68.62729999999999,68.62729999999999,42.60638002566008
1.06226,-65.6463,6.461,385.112,0.184901,9.9,57.0695,68.9268,68.9268,40.60625179388926
1.05478,-66.0964,6.524,389.001,0.185523,9.9,56.6749,69.70165,69.70165,39.86222164927932
1.07211,-65.1887,6.458,387.74,0.185373,9.9,56.7059,70.4765,70.4765,39.193267793414286
1.06913,-64.7356,6.331,379.271,0.185583,9.9,57.2618,70.7704,70.7704,40.23202516979506
1.07215,-62.7366,6.469,387.136,0.185372,9.9,56.8917,71.0643,71.0643,38.63032843834182
1.07222,-63.7074,6.335,373.417,0.185171,9.9,57.9794,73.93520000000001,73.93520000000001,39.44895504757284
1.06007,-65.9184,6.132,358.995,0.18494,9.9,58.9243,76.8061,76.8061,41.115579626316794
