TIMESTAMP,rg_RF,rn_RF,ta_RF,vpd_RF,swc_RF,ts_RF,rh_RF,pm2_5_RF,pm2_5_FLAG,rg_RE,rn_RE,ta_RE,vpd_RE,rh_RE,swc_RE,ts_RE,pm2_5_RE
2024-04-16 13:00:00,815.447,669.054,24.009,2696.04,0.185077,12.4,6.0381,7.358,original,815.447,669.054,24.009,2696.04,6.0381,0.185077,12.4,7.358
2024-04-16 13:30:00,,,,,,,,,,825.585,678.021,24.218,2733.74,5.87498,0.18509,12.4,8.9991
2024-04-16 14:00:00,835.13,645.041,24.973,2880.05,0.185145,12.4,5.70758,10.6402,original,835.13,645.041,24.973,2880.05,5.70758,0.185145,12.4,10.6402
2024-04-16 14:30:00,,,,,,,,,,796.182,588.544,25.057,2906.81,5.82567,0.185427,12.4,9.5843
2024-04-16 15:00:00,724.424,521.653,25.454,2907.47,0.185277,12.497,6.15807,8.5284,original,724.424,521.653,25.454,2907.47,6.15807,0.185277,12.497,8.5284
2024-04-16 15:30:00,,,,,,,,,,642.118,448.452,25.351,2857.73,6.36725,0.18523,12.5,7.3454
2024-04-16 16:00:00,556.41,366.352,25.534,2920.44,0.185314,12.5,6.55462,6.1624,original,556.41,366.352,25.534,2920.44,6.55462,0.185314,12.5,6.1624
2024-04-16 16:30:00,,,,,,,,,,471.014,297.202,25.154,2914.36,7.06592,0.185359,12.5,6.1174
2024-04-16 17:00:00,356.418,180.825,24.995,2849.99,0.185385,12.53,7.59684,6.0724,original,356.418,180.825,24.995,2849.99,7.59684,0.185385,12.53,6.0724
2024-04-16 17:30:00,,,,,,,,,,249.458,87.5083,24.583,2704.0,9.03267,0.185142,12.6,6.58725
2024-04-16 18:00:00,145.805,6.3699,24.093,2546.3,0.185014,12.6,11.368,7.1021,original,145.805,6.3699,24.093,2546.3,11.368,0.185014,12.6,7.1021
2024-04-16 18:30:00,,,,,,,,,,43.8062,-71.8607,23.468,2351.98,12.8572,0.184888,12.6,9.1473
2024-04-16 19:00:00,10.6635,-96.7653,22.657,2153.07,0.18535,12.697,14.071,11.1925,original,10.6635,-96.7653,22.657,2153.07,14.071,0.18535,12.697,11.1925
2024-04-16 19:30:00,,,,,,,,,,1.23119,-95.5311,21.89,2040.25,14.488,0.186048,12.7,9.71765
2024-04-16 20:00:00,1.1639,-93.9743,21.554,1986.87,0.185762,12.7,15.279,8.2428,original,1.1639,-93.9743,21.554,1986.87,15.279,0.185762,12.7,8.2428
2024-04-16 20:30:00,,,,,,,,,,1.17489,-93.914,21.333,1931.17,16.4761,0.185733,12.797,7.1553
2024-04-16 21:00:00,1.16588,-90.1488,20.611,1788.74,0.185343,12.8,19.2584,6.0678,original,1.16588,-90.1488,20.611,1788.74,19.2584,0.185343,12.8,6.0678
2024-04-16 21:30:00,,,,,,,,,,1.15742,-87.9146,20.525,1736.85,21.0002,0.185223,12.8,10.96995
2024-04-16 22:00:00,1.16194,-84.9218,20.251,1705.63,0.18561,12.83,21.0345,15.8721,original,1.16194,-84.9218,20.251,1705.63,21.0345,0.18561,12.83,15.8721
2024-04-16 22:30:00,,,,,,,,,,1.15497,-82.3213,19.203,1544.37,23.2448,0.185506,12.9,14.16015
2024-04-16 23:00:00,1.15252,-81.4802,17.83,1394.26,0.185437,12.9,25.3027,12.4482,original,1.15252,-81.4802,17.83,1394.26,25.3027,0.185437,12.9,12.4482
2024-04-16 23:30:00,,,,,,,,,,1.14233,-79.8378,17.066,1323.94,25.8814,0.185596,12.9,14.93965
2024-04-17 00:00:00,1.16167,-76.2477,16.627,1279.23,0.185462,12.9,26.6405,17.4311,original,1.16167,-76.2477,16.627,1279.23,26.6405,0.185462,12.9,17.4311
2024-04-17 00:30:00,,,,,,,,,,1.14452,-68.5735,16.517,1262.55,27.3031,0.185768,12.9,18.13355
2024-04-17 01:00:00,1.13664,-62.3188,16.208,1228.92,0.18533,12.9,28.4344,18.836,original,1.13664,-62.3188,16.208,1228.92,28.4344,0.18533,12.9,18.836
2024-04-17 01:30:00,,,,,,,,,,1.14042,-60.993,16.491,1253.91,27.9994,0.185495,12.9,18.74695
2024-04-17 02:00:00,1.14092,-69.0566,16.218,1222.05,0.185654,12.9,28.4124,18.6579,original,1.14092,-69.0566,16.218,1222.05,28.4124,0.185654,12.9,18.6579
2024-04-17 02:30:00,,,,,,,,,,1.15426,-74.0608,15.156,1100.08,30.9705,0.1856,12.9,20.02405
2024-04-17 03:00:00,1.13962,-72.5105,15.242,1105.55,0.185493,12.9,30.8327,21.3902,original,1.13962,-72.5105,15.242,1105.55,30.8327,0.185493,12.9,21.3902
2024-04-17 03:30:00,,,,,,,,,,1.1397,-74.4551,14.368,1003.59,33.6473,0.185615,12.9,23.62575
2024-04-17 04:00:00,1.14105,-71.4551,13.957,952.009,0.185922,12.9,35.4727,25.8613,original,1.14105,-71.4551,13.957,952.009,35.4727,0.185922,12.9,25.8613
2024-04-17 04:30:00,,,,,,,,,,1.14297,-71.4908,13.514,894.08,37.3417,0.185343,12.9,26.2487
2024-04-17 05:00:00,1.13318,-73.5364,13.34,895.991,0.185401,12.9,36.7022,26.6361,original,1.13318,-73.5364,13.34,895.991,36.7022,0.185401,12.9,26.6361
2024-04-17 05:30:00,,,,,,,,,,1.14876,-72.2179,12.77,846.361,37.9595,0.185617,12.9,24.1922
2024-04-17 06:00:00,8.08045,-68.5488,12.851,868.843,0.185648,12.9,36.7733,21.7483,original,8.08045,-68.5488,12.851,868.843,36.7733,0.185648,12.9,21.7483
2024-04-17 06:30:00,,,,,,,,,,31.3704,-49.1348,12.617,848.512,37.5323,0.185415,12.87,18.9484
2024-04-17 07:00:00,54.4881,-29.5623,12.627,834.634,0.185771,12.8,38.6197,16.1485,original,54.4881,-29.5623,12.627,834.634,38.6197,0.185771,12.8,16.1485
2024-04-17 07:30:00,,,,,,,,,,76.9268,-7.30849,13.194,903.626,36.4465,0.185851,12.8,23.52055
2024-04-17 08:00:00,250.618,214.284,14.993,1122.99,0.185299,12.8,31.915,30.8926,original,250.618,214.284,14.993,1122.99,31.915,0.185299,12.8,30.8926
2024-04-17 08:30:00,,,,,,,,,,352.615,312.22,16.515,1338.45,27.9874,0.185363,12.8,27.78295
2024-04-17 09:00:00,439.062,392.205,17.267,1470.02,0.185265,12.8,25.8152,24.6733,original,439.062,392.205,17.267,1470.02,25.8152,0.185265,12.8,24.6733
2024-04-17 09:30:00,,,,,,,,,,530.58,471.318,17.879,1511.45,26.8268,0.185502,12.8,30.0772
2024-04-17 10:00:00,617.971,536.188,18.594,1590.43,0.185227,12.737,26.6368,35.4811,original,617.971,536.188,18.594,1590.43,26.6368,0.185227,12.737,35.4811
2024-04-17 10:30:00,,,,,,,,,,679.503,593.305,19.749,1683.78,26.2625,0.185621,12.7,33.3224
2024-04-17 11:00:00,745.587,641.068,20.231,1760.97,0.185343,12.7,25.6672,31.1637,original,745.587,641.068,20.231,1760.97,25.6672,0.185343,12.7,31.1637
2024-04-17 11:30:00,,,,,,,,,,766.073,667.035,21.088,1895.0,24.1187,0.185182,12.7,35.3083
2024-04-17 12:00:00,788.627,684.394,21.83,2042.72,0.185489,12.7,21.6225,39.4529,original,788.627,684.394,21.83,2042.72,21.6225,0.185489,12.7,39.4529
2024-04-17 12:30:00,,,,,,,,,,801.315,681.908,22.94,2181.43,20.5098,0.184984,12.7,34.28035
2024-04-17 13:00:00,806.687,671.511,23.599,2225.5,0.185528,12.7,19.8803,29.1078,original,806.687,671.511,23.599,2225.5,19.8803,0.185528,12.7,29.1078
2024-04-17 13:30:00,,,,,,,,,,786.501,643.858,24.069,2352.57,18.5602,0.18511,12.7,34.2266
2024-04-17 14:00:00,754.231,598.136,24.682,2452.34,0.18559,12.7,19.345,39.3454,original,754.231,598.136,24.682,2452.34,19.345,0.18559,12.7,39.3454
2024-04-17 14:30:00,,,,,,,,,,702.47,536.29,25.184,2501.62,20.2486,0.185185,12.7,38.5554
2024-04-17 15:00:00,606.054,452.68,25.599,2497.4,0.185073,12.7,21.3557,37.7654,original,606.054,452.68,25.599,2497.4,21.3557,0.185073,12.7,37.7654
2024-04-17 15:30:00,,,,,,,,,,535.299,395.698,25.777,2385.11,25.0799,0.185211,12.7,38.20305
2024-04-17 16:00:00,452.459,311.04,26.119,2448.59,0.18505,12.7,25.4813,38.6407,original,452.459,311.04,26.119,2448.59,25.4813,0.18505,12.7,38.6407
2024-04-17 16:30:00,,,,,,,,,,309.939,188.836,25.84,2359.84,27.4851,0.185219,12.7,41.3195
2024-04-17 17:00:00,270.417,162.302,25.815,2247.17,0.184648,12.797,30.6781,43.9983,original,270.417,162.302,25.815,2247.17,30.6781,0.184648,12.797,43.9983
2024-04-17 17:30:00,,,,,,,,,,157.68,61.3638,25.591,2134.81,32.3269,0.18486,12.8,43.3834
2024-04-17 18:00:00,90.8851,5.70237,25.271,2028.08,0.184672,12.8,34.0762,42.7685,original,90.8851,5.70237,25.271,2028.08,34.0762,0.184672,12.8,42.7685
2024-04-17 18:30:00,,,,,,,,,,41.3791,-40.5537,24.882,1920.08,35.3178,0.184896,12.863,42.63845
2024-04-17 19:00:00,9.45654,-70.8122,24.179,1764.99,0.184752,12.9,37.1051,42.5084,original,9.45654,-70.8122,24.179,1764.99,37.1051,0.184752,12.9,42.5084
2024-04-17 19:30:00,,,,,,,,,,1.21681,-71.7804,23.191,1613.86,38.8553,0.185169,12.9,43.2542
2024-04-17 20:00:00,1.17433,-72.0873,22.998,1570.69,0.185439,12.963,39.6365,44.0,original,1.17433,-72.0873,22.998,1570.69,39.6365,0.185439,12.963,44.0
2024-04-17 20:30:00,,,,,,,,,,1.17575,-71.9796,22.709,1523.11,40.6358,0.185335,13.0,43.04505
2024-04-17 21:00:00,1.17506,-70.9238,22.656,1477.08,0.185673,13.0,42.0104,42.0901,original,1.17506,-70.9238,22.656,1477.08,42.0104,0.185673,13.0,42.0901
2024-04-17 21:30:00,,,,,,,,,,1.18239,-68.9282,22.469,1439.3,42.9721,0.18566,13.03,41.7114
2024-04-17 22:00:00,1.17772,-69.3576,22.293,1386.82,0.185519,13.1,44.4511,41.3327,original,1.17772,-69.3576,22.293,1386.82,44.4511,0.185519,13.1,41.3327
2024-04-17 22:30:00,,,,,,,,,,1.16736,-65.702,21.624,1280.1,46.6214,0.185329,13.1,43.59185
2024-04-17 23:00:00,1.17334,-64.9854,21.123,1215.17,0.185472,13.1,47.9199,45.851,original,1.17334,-64.9854,21.123,1215.17,47.9199,0.185472,13.1,45.851
2024-04-17 23:30:00,,,,,,,,,,1.19303,-63.6575,21.009,1183.79,48.5666,0.185146,13.1,45.68395
2024-04-18 00:00:00,1.16961,-62.5534,19.65,1003.84,0.184796,13.163,52.7891,45.5169,original,1.16961,-62.5534,19.65,1003.84,52.7891,0.184796,13.163,45.5169
2024-04-18 00:30:00,,,,,,,,,,1.17543,-61.4394,19.078,916.597,55.2016,0.185224,13.2,49.23415
2024-04-18 01:00:00,1.16091,-62.1183,18.331,829.956,0.185761,13.2,57.6462,52.9514,original,1.16091,-62.1183,18.331,829.956,57.6462,0.185761,13.2,52.9514
2024-04-18 01:30:00,,,,,,,,,,1.17701,-62.3528,17.86,775.335,59.2947,0.185242,13.2,51.342
2024-04-18 02:00:00,1.16312,-63.775,17.199,706.121,0.185149,13.2,61.4024,49.7326,original,1.16312,-63.775,17.199,706.121,61.4024,0.185149,13.2,49.7326
2024-04-18 02:30:00,,,,,,,,,,1.17418,-64.6777,17.5,763.169,59.0942,0.185072,13.2,47.9983
2024-04-18 03:00:00,1.16895,-65.5242,17.754,803.449,0.185223,13.2,57.0102,46.264,original,1.16895,-65.5242,17.754,803.449,57.0102,0.185223,13.2,46.264
2024-04-18 03:30:00,,,,,,,,,,1.15585,-68.4726,17.13,763.356,58.0447,0.185171,13.2,46.63575
2024-04-18 04:00:00,1.1711,-69.788,17.506,804.839,0.185127,13.2,56.4168,47.0075,original,1.1711,-69.788,17.506,804.839,56.4168,0.185127,13.2,47.0075
2024-04-18 04:30:00,,,,,,,,,,1.16617,-83.4692,19.972,1380.53,37.2536,0.185585,13.2,49.1507
2024-04-18 05:00:00,1.16521,-74.2503,17.291,861.784,0.185359,13.2,52.7884,51.2939,original,1.16521,-74.2503,17.291,861.784,52.7884,0.185359,13.2,51.2939
2024-04-18 05:30:00,,,,,,,,,,1.19547,-77.0668,18.823,1480.44,28.0689,0.1854,13.2,47.85335
2024-04-18 06:00:00,9.97396,-81.5047,22.03,2044.71,0.185695,13.2,17.2693,44.4128,original,9.97396,-81.5047,22.03,2044.71,17.2693,0.185695,13.2,44.4128
2024-04-18 06:30:00,,,,,,,,,,34.643,-63.3529,22.562,2150.5,15.968,0.185052,13.2,40.0416
2024-04-18 07:00:00,53.4641,-49.7234,22.803,2194.88,0.185347,13.2,15.5823,35.6704,original,53.4641,-49.7234,22.803,2194.88,15.5823,0.185347,13.2,35.6704
2024-04-18 07:30:00,,,,,,,,,,73.0193,-32.106,22.858,2203.99,15.8426,0.185574,13.2,30.61265
2024-04-18 08:00:00,263.771,194.076,23.579,2361.99,0.185378,13.2,15.3001,25.5549,original,263.771,194.076,23.579,2361.99,15.3001,0.185378,13.2,25.5549
2024-04-18 08:30:00,,,,,,,,,,395.026,325.146,24.416,2505.23,16.2881,0.18535,13.2,26.8944
2024-04-18 09:00:00,495.02,417.516,24.698,2507.99,0.185478,13.2,19.6221,28.2339,original,495.02,417.516,24.698,2507.99,19.6221,0.185478,13.2,28.2339
2024-04-18 09:30:00,,,,,,,,,,555.912,469.633,24.193,2183.29,26.7145,0.185509,13.137,24.82035
2024-04-18 10:00:00,666.253,559.948,23.591,2007.32,0.185284,13.1,30.7341,21.4068,original,666.253,559.948,23.591,2007.32,30.7341,0.185284,13.1,21.4068
2024-04-18 10:30:00,,,,,,,,,,717.0,607.141,24.291,2259.48,25.255,0.185128,13.1,25.9453
2024-04-18 11:00:00,781.209,651.63,25.058,2378.17,0.18504,13.1,24.6957,30.4838,original,781.209,651.63,25.058,2378.17,24.6957,0.18504,13.1,30.4838
2024-04-18 11:30:00,,,,,,,,,,807.239,681.081,26.108,2716.68,18.9869,0.184716,13.1,32.29215
2024-04-18 12:00:00,824.201,694.512,26.85,2953.45,0.18483,13.1,15.5285,34.1005,original,824.201,694.512,26.85,2953.45,15.5285,0.18483,13.1,34.1005
2024-04-18 12:30:00,,,,,,,,,,779.862,652.99,27.258,3018.82,14.8766,0.184983,13.1,29.1796
2024-04-18 13:00:00,594.181,467.417,27.657,3092.4,0.185039,13.1,14.1309,24.2587,original,594.181,467.417,27.657,3092.4,14.1309,0.185039,13.1,24.2587
2024-04-18 13:30:00,,,,,,,,,,546.164,435.598,27.74,3206.21,12.5136,0.184951,13.1,23.2918
2024-04-18 14:00:00,766.702,604.043,28.397,3389.55,0.185138,13.13,10.4035,22.3249,original,766.702,604.043,28.397,3389.55,10.4035,0.185138,13.13,22.3249
2024-04-18 14:30:00,,,,,,,,,,780.706,570.278,28.692,3463.48,9.8207,0.184434,13.2,21.97165
2024-04-18 15:00:00,696.95,498.337,28.684,3339.04,0.185003,13.2,11.5719,21.6184,original,696.95,498.337,28.684,3339.04,11.5719,0.185003,13.2,21.6184
2024-04-18 15:30:00,,,,,,,,,,609.36,430.768,28.479,3177.23,14.1059,0.185112,13.2,20.32015
2024-04-18 16:00:00,503.78,330.841,28.388,3166.44,0.184746,13.2,15.0714,19.0219,original,503.78,330.841,28.388,3166.44,15.0714,0.184746,13.2,19.0219
2024-04-18 16:30:00,,,,,,,,,,413.698,256.845,28.075,3150.02,15.45,0.184617,13.263,20.09855
2024-04-18 17:00:00,297.573,154.912,27.978,3074.66,0.18452,13.3,16.0895,21.1752,original,297.573,154.912,27.978,3074.66,16.0895,0.18452,13.3,21.1752
2024-04-18 17:30:00,,,,,,,,,,191.14,66.7759,27.658,2937.22,17.7195,0.18464,13.3,20.39665
2024-04-18 18:00:00,83.072,-16.2155,27.044,2706.22,0.184755,13.397,20.2976,19.6181,original,83.072,-16.2155,27.044,2706.22,20.2976,0.184755,13.397,19.6181
2024-04-18 18:30:00,,,,,,,,,,47.923,-40.3693,26.433,2554.41,21.1368,0.184777,13.4,18.82955
2024-04-18 19:00:00,9.068,-78.2026,25.608,2403.97,0.18508,13.4,21.2583,18.041,original,9.068,-78.2026,25.608,2403.97,21.2583,0.18508,13.4,18.041
2024-04-18 19:30:00,,,,,,,,,,1.25142,-76.421,24.774,2102.77,27.5534,0.184593,13.497,19.75575
2024-04-18 20:00:00,1.19354,-72.961,23.156,1618.03,0.184841,13.5,38.7122,21.4705,original,1.19354,-72.961,23.156,1618.03,38.7122,0.184841,13.5,21.4705
2024-04-18 20:30:00,,,,,,,,,,1.19019,-64.0004,22.0,1503.28,39.4616,0.1847,13.53,26.9813
2024-04-18 21:00:00,1.07474,-62.903,21.363,1417.8,0.184806,13.6,40.8202,32.4921,original,1.07474,-62.903,21.363,1417.8,40.8202,0.184806,13.6,32.4921
2024-04-18 21:30:00,,,,,,,,,,1.09592,-63.8348,20.742,1299.95,43.4316,0.184677,13.6,35.5705
2024-04-18 22:00:00,1.06911,-63.023,19.906,1213.3,0.185185,13.6,44.3691,38.6489,original,1.06911,-63.023,19.906,1213.3,44.3691,0.185185,13.6,38.6489
2024-04-18 22:30:00,,,,,,,,,,1.08413,-56.7352,19.469,1246.51,41.6312,0.185229,13.663,41.88595
2024-04-18 23:00:00,1.07531,-50.6986,19.223,1261.14,0.185396,13.7,40.1317,45.123,original,1.07531,-50.6986,19.223,1261.14,40.1317,0.185396,13.7,45.123
2024-04-18 23:30:00,,,,,,,,,,1.08807,-44.6751,19.08,1292.72,38.1016,0.184709,13.7,44.9329
2024-04-19 00:00:00,1.07752,-25.3786,18.975,1327.93,0.184482,13.7,36.5401,44.7428,original,1.07752,-25.3786,18.975,1327.93,36.5401,0.184482,13.7,44.7428
2024-04-19 00:30:00,,,,,,,,,,1.07189,-36.2769,18.669,1317.07,35.7179,0.184893,13.7,43.80175
2024-04-19 01:00:00,1.06617,-29.5286,18.484,1301.02,0.185166,13.7,35.9408,42.8607,original,1.06617,-29.5286,18.484,1301.02,35.9408,0.185166,13.7,42.8607
2024-04-19 01:30:00,,,,,,,,,,1.0807,-26.6848,18.351,1318.61,34.3468,0.184774,13.7,38.2799
2024-04-19 02:00:00,1.08946,-22.1323,18.1,1346.29,0.18516,13.7,32.1173,33.6991,original,1.08946,-22.1323,18.1,1346.29,32.1173,0.18516,13.7,33.6991
2024-04-19 02:30:00,,,,,,,,,,1.08138,-23.6072,17.983,1352.29,31.345,0.185609,13.73,31.1916
2024-04-19 03:00:00,1.07859,-20.3803,18.008,1365.45,0.185469,13.8,30.9285,28.6841,original,1.07859,-20.3803,18.008,1365.45,30.9285,0.185469,13.8,28.6841
2024-04-19 03:30:00,,,,,,,,,,1.0723,-17.1809,18.016,1391.15,29.8656,0.185182,13.8,28.34055
2024-04-19 04:00:00,1.07687,-17.7782,18.085,1414.83,0.184999,13.8,29.1353,27.997,original,1.07687,-17.7782,18.085,1414.83,29.1353,0.184999,13.8,27.997
2024-04-19 04:30:00,,,,,,,,,,1.07686,-18.6173,18.017,1418.87,28.9882,0.184836,13.8,25.52045
2024-04-19 05:00:00,1.07202,-17.939,17.864,1400.23,0.185224,13.8,29.2321,23.0439,original,1.07202,-17.939,17.864,1400.23,29.2321,0.185224,13.8,23.0439
2024-04-19 05:30:00,,,,,,,,,,1.0704,-16.6426,17.551,1362.78,29.9986,0.184918,13.703,24.2721
2024-04-19 06:00:00,2.10305,-15.2024,17.204,1313.35,0.184465,13.7,31.1658,25.5003,original,2.10305,-15.2024,17.204,1313.35,31.1658,0.184465,13.7,25.5003
2024-04-19 06:30:00,,,,,,,,,,7.32649,-10.1749,17.206,1293.06,31.9949,0.185409,13.7,23.06105
2024-04-19 07:00:00,17.3642,-2.10633,17.214,1271.35,0.185265,13.7,32.9473,20.6218,original,17.3642,-2.10633,17.214,1271.35,32.9473,0.185265,13.7,20.6218
2024-04-19 07:30:00,,,,,,,,,,31.9982,8.85518,17.379,1272.83,33.8399,0.185021,13.7,18.81035
2024-04-19 08:00:00,46.5531,19.5687,17.335,1228.28,0.185153,13.7,36.5707,16.9989,original,46.5531,19.5687,17.335,1228.28,36.5707,0.185153,13.7,16.9989
2024-04-19 08:30:00,,,,,,,,,,87.648,56.6006,17.58,1276.4,35.3932,0.184862,13.7,18.13245
2024-04-19 09:00:00,104.145,69.1934,18.088,1380.64,0.18531,13.7,31.5855,19.266,original,104.145,69.1934,18.088,1380.64,31.5855,0.18531,13.7,19.266
2024-04-19 09:30:00,,,,,,,,,,131.92,93.9427,18.207,1405.39,31.0385,0.185037,13.7,21.8294
2024-04-19 10:00:00,141.963,101.35,18.342,1464.16,0.184759,13.7,28.9431,24.3928,original,141.963,101.35,18.342,1464.16,28.9431,0.184759,13.7,24.3928
2024-04-19 10:30:00,,,,,,,,,,152.907,109.348,18.364,1489.59,27.6936,0.184607,13.7,21.8362
2024-04-19 11:00:00,235.141,187.63,18.59,1529.95,0.184685,13.7,27.2396,19.2796,original,235.141,187.63,18.59,1529.95,27.2396,0.184685,13.7,19.2796
2024-04-19 11:30:00,,,,,,,,,,232.001,183.253,18.702,1537.54,27.2079,0.184871,13.7,20.19125
2024-04-19 12:00:00,243.195,189.972,18.832,1567.46,0.184454,13.7,26.5298,21.1029,original,243.195,189.972,18.832,1567.46,26.5298,0.184454,13.7,21.1029
2024-04-19 12:30:00,,,,,,,,,,190.002,131.783,18.853,1579.06,25.4392,0.18508,13.7,23.4083
2024-04-19 13:00:00,176.633,115.328,18.858,1631.29,0.184793,13.67,22.7961,25.7137,original,176.633,115.328,18.858,1631.29,22.7961,0.184793,13.67,25.7137
2024-04-19 13:30:00,,,,,,,,,,157.214,92.8726,18.785,1620.32,22.8061,0.184912,13.6,22.2366
2024-04-19 14:00:00,160.746,95.1472,18.73,1621.11,0.184551,13.6,22.4651,18.7595,original,160.746,95.1472,18.73,1621.11,22.4651,0.184551,13.6,18.7595
2024-04-19 14:30:00,,,,,,,,,,148.353,84.1928,18.721,1623.98,22.1759,0.184688,13.6,16.6094
2024-04-19 15:00:00,111.74,52.2619,18.587,1597.07,0.184767,13.6,22.5569,14.4593,original,111.74,52.2619,18.587,1597.07,22.5569,0.184767,13.6,14.4593
2024-04-19 15:30:00,,,,,,,,,,87.0106,30.9722,18.388,1561.81,23.0477,0.184381,13.6,15.68015
2024-04-19 16:00:00,91.1327,36.8169,18.374,1559.14,0.184612,13.6,23.3499,16.901,original,91.1327,36.8169,18.374,1559.14,23.3499,0.184612,13.6,16.901
2024-04-19 16:30:00,,,,,,,,,,98.5845,48.4324,18.44,1575.21,23.3765,0.184932,13.6,18.00345
2024-04-19 17:00:00,78.7796,31.9471,18.24,1522.16,0.184592,13.6,24.6624,19.1059,original,78.7796,31.9471,18.24,1522.16,24.6624,0.184592,13.6,19.1059
2024-04-19 17:30:00,,,,,,,,,,56.7082,13.3665,18.215,1512.51,24.7361,0.184843,13.6,18.24585
2024-04-19 18:00:00,29.2202,-9.89028,18.078,1490.65,0.184785,13.6,24.8807,17.3858,original,29.2202,-9.89028,18.078,1490.65,24.8807,0.184785,13.6,17.3858
2024-04-19 18:30:00,,,,,,,,,,15.893,-20.3295,17.859,1456.09,25.1657,0.185093,13.6,18.02725
2024-04-19 19:00:00,3.73603,-28.291,17.45,1402.4,0.184505,13.6,25.9859,18.6687,original,3.73603,-28.291,17.45,1402.4,25.9859,0.184505,13.6,18.6687
2024-04-19 19:30:00,,,,,,,,,,1.09908,-31.0596,17.22,1379.59,26.0265,0.184472,13.6,18.58425
2024-04-19 20:00:00,1.08091,-29.242,16.979,1363.89,0.185148,13.6,25.8307,18.4998,original,1.08091,-29.242,16.979,1363.89,25.8307,0.185148,13.6,18.4998
2024-04-19 20:30:00,,,,,,,,,,1.07986,-31.2867,17.146,1399.89,24.5704,0.184832,13.6,18.754
2024-04-19 21:00:00,1.06698,-30.5872,17.009,1376.87,0.184881,13.6,25.0716,19.0082,original,1.06698,-30.5872,17.009,1376.87,25.0716,0.184881,13.6,19.0082
2024-04-19 21:30:00,,,,,,,,,,1.07989,-30.1429,16.569,1314.73,26.6412,0.184357,13.6,16.9325
2024-04-19 22:00:00,1.07541,-32.5497,16.78,1332.47,0.184784,13.6,26.348,14.8568,original,1.07541,-32.5497,16.78,1332.47,26.348,0.184784,13.6,14.8568
2024-04-19 22:30:00,,,,,,,,,,1.08973,-31.726,16.546,1318.45,26.1746,0.184803,13.6,13.6029
2024-04-19 23:00:00,1.06937,-30.9343,16.299,1298.39,0.184421,13.6,26.2124,12.349,original,1.06937,-30.9343,16.299,1298.39,26.2124,0.184421,13.6,12.349
2024-04-19 23:30:00,,,,,,,,,,1.07195,-28.6888,16.026,1258.76,27.3855,0.184672,13.6,14.3631
2024-04-20 00:00:00,1.07866,-25.1791,15.709,1217.73,0.184479,13.6,28.6313,16.3772,original,1.07866,-25.1791,15.709,1217.73,28.6313,0.184479,13.6,16.3772
2024-04-20 00:30:00,,,,,,,,,,1.07178,-24.2491,15.936,1258.84,27.1244,0.18473,13.6,15.9731
2024-04-20 01:00:00,1.07356,-23.8633,16.06,1274.18,0.184768,13.6,26.77,15.569,original,1.07356,-23.8633,16.06,1274.18,26.77,0.184768,13.6,15.569
2024-04-20 01:30:00,,,,,,,,,,1.07823,-21.6602,15.624,1211.22,28.412,0.184655,13.6,14.48875
2024-04-20 02:00:00,1.07812,-20.4164,14.832,1053.42,0.184562,13.503,33.8952,13.4085,original,1.07812,-20.4164,14.832,1053.42,33.8952,0.184562,13.503,13.4085
2024-04-20 02:30:00,,,,,,,,,,1.06364,-20.7427,14.329,979.968,37.0391,0.184886,13.5,16.3715
2024-04-20 03:00:00,1.05495,-20.399,13.959,827.167,0.184514,13.5,43.625,19.3345,original,1.05495,-20.399,13.959,827.167,43.625,0.184514,13.5,19.3345
2024-04-20 03:30:00,,,,,,,,,,1.06032,-19.8821,13.517,861.521,41.8653,0.185046,13.5,18.75895
2024-04-20 04:00:00,1.07165,-18.4585,14.183,987.903,0.184742,13.5,36.3015,18.1834,original,1.07165,-18.4585,14.183,987.903,36.3015,0.184742,13.5,18.1834
2024-04-20 04:30:00,,,,,,,,,,1.05875,-20.7536,14.763,1083.91,32.414,0.184563,13.5,16.3498
2024-04-20 05:00:00,1.07484,-21.0474,14.771,1071.02,0.184809,13.5,33.2121,14.5162,original,1.07484,-21.0474,14.771,1071.02,33.2121,0.184809,13.5,14.5162
2024-04-20 05:30:00,,,,,,,,,,1.0698,-19.5382,13.815,938.389,38.4747,0.184765,13.5,12.8411
2024-04-20 06:00:00,3.69896,-19.4261,13.189,829.688,0.184707,13.47,43.5708,11.166,original,3.69896,-19.4261,13.189,829.688,43.5708,0.184707,13.47,11.166
2024-04-20 06:30:00,,,,,,,,,,11.5303,-8.8752,13.285,833.152,43.4749,0.185106,13.4,13.9692
2024-04-20 07:00:00,40.6523,18.1353,13.493,877.646,0.185126,13.4,42.0616,16.7724,original,40.6523,18.1353,13.493,877.646,42.0616,0.185126,13.4,16.7724
2024-04-20 07:30:00,,,,,,,,,,70.2305,44.0817,13.85,879.761,43.9235,0.184813,13.4,14.87025
2024-04-20 08:00:00,80.9688,52.5052,13.949,877.78,0.184482,13.4,44.3603,12.9681,original,80.9688,52.5052,13.949,877.78,44.3603,0.184482,13.4,12.9681
2024-04-20 08:30:00,,,,,,,,,,135.495,104.479,14.189,872.166,45.2704,0.184717,13.4,12.33995
2024-04-20 09:00:00,178.898,145.046,14.671,905.423,0.184377,13.4,45.3353,11.7118,original,178.898,145.046,14.671,905.423,45.3353,0.184377,13.4,11.7118
