record_time,rg,rn,ta,vpd,swc,ts,rh
2023-01-15 16:00:00,175.15,62.768,-1.91,443.892,0.169031,2.5,11.2664
2023-01-15 16:30:00,96.603,-4.50646,-1.962,446.352,0.169287,2.5,11.2464
2023-01-15 17:00:00,36.747,-62.3996,-2.186,420.191,0.169735,2.5,13.3547
2023-01-15 17:30:00,5.0345,-87.8197,-2.736,403.259,0.17012,2.5,12.1933
2023-01-15 18:00:00,1.25945,-87.9555,-3.222,389.103,0.169797,2.5,12.1646
2023-01-15 18:30:00,1.25618,-85.9289,-3.667,372.751,0.170247,2.5,12.7541
2023-01-15 19:00:00,1.26098,-82.5636,-4.461,343.29,0.16975,2.5,14.5574
2023-01-15 19:30:00,1.2581,-81.1197,-5.09,325.321,0.169698,2.5,15.5449
2023-01-15 20:00:00,1.25742,-82.1056,-4.862,335.941,0.1703,2.44,14.5355
2023-01-15 20:30:00,1.26054,-82.5831,-4.615,340.374,0.169895,2.4,14.3538
2023-01-15 21:00:00,1.27252,-82.1882,-4.857,335.617,0.169762,2.4,14.5234
2023-01-15 21:30:00,1.27034,-79.6444,-4.988,327.479,0.169879,2.4,15.7097
2023-01-15 22:00:00,1.26002,-77.7078,-5.211,312.067,0.169727,2.4,17.561
2023-01-15 22:30:00,1.25742,-75.4968,-7.12,266.34,0.170113,2.4,21.4978
2023-01-15 23:00:00,1.2688,-79.0428,-5.198,314.458,0.16995,2.4,17.5015
2023-01-15 23:30:00,1.26233,-82.0575,-4.754,332.872,0.170296,2.4,16.0258
2023-01-16 00:00:00,1.26762,-82.2142,-5.033,324.486,0.169671,2.4,16.4147
2023-01-16 00:30:00,1.26808,-81.6703,-5.241,318.754,0.169814,2.4,16.6503
2023-01-16 01:00:00,1.28058,-80.4247,-5.311,317.179,0.170241,2.4,16.5072
2023-01-16 01:30:00,1.26204,-81.0079,-4.958,329.466,0.170273,2.4,15.4416
2023-01-16 02:00:00,1.26265,-77.2783,-6.319,278.798,0.169842,2.4,20.9577
2023-01-16 02:30:00,1.2686,-74.8264,-8.526,219.877,0.169843,2.4,26.6944
2023-01-16 03:00:00,1.26946,-74.2529,-7.86,242.065,0.169634,2.4,22.6034
2023-01-16 03:30:00,1.26452,-73.6681,-7.924,242.272,0.170348,2.34,22.3484
2023-01-16 04:00:00,1.2671,-74.1671,-7.791,245.523,0.169868,2.3,22.1013
2023-01-16 04:30:00,1.27435,-74.1613,-7.97,240.028,0.169725,2.3,22.6353
2023-01-16 05:00:00,1.27656,-74.3782,-8.059,239.706,0.170125,2.3,22.4389
2023-01-16 05:30:00,1.25948,-75.938,-7.609,252.529,0.169548,2.3,21.1049
2023-01-16 06:00:00,1.26839,-75.948,-7.366,257.911,0.169783,2.3,20.6151
2023-01-16 06:30:00,1.2668,-77.1715,-6.629,281.008,0.170531,2.3,18.4304
2023-01-16 07:00:00,1.25928,-81.0252,-5.468,314.795,0.169756,2.3,16.2869
2023-01-16 07:30:00,1.32301,-82.4633,-5.06,328.179,0.170155,2.3,15.5291
2023-01-16 08:00:00,8.28834,-77.6293,-5.218,316.475,0.169847,2.3,17.1344
2023-01-16 08:30:00,27.1477,-55.9601,-7.699,235.264,0.17002,2.3,27.0527
2023-01-16 09:00:00,44.7227,-39.2679,-7.119,247.443,0.170167,2.3,26.3393
2023-01-16 09:30:00,165.921,119.246,-6.82,269.941,0.169432,2.273,24.3626
2023-01-16 10:00:00,245.522,189.756,-5.678,306.406,0.169241,2.2,22.4455
2023-01-16 10:30:00,309.936,250.82,-5.475,322.673,0.169968,2.2,22.0734
2023-01-16 11:00:00,349.502,298.935,-4.671,347.236,0.169737,2.2,20.8413
2023-01-16 11:30:00,387.122,339.078,-4.305,370.472,0.169614,2.2,18.9382
2023-01-16 12:00:00,427.508,366.555,-3.154,407.481,0.169679,2.2,15.6097
2023-01-16 12:30:00,451.703,376.979,-2.462,441.288,0.169796,2.2,14.3783
2023-01-16 13:00:00,458.524,368.521,-1.95,466.152,0.169791,2.2,13.9077
2023-01-16 13:30:00,443.806,343.094,-1.129,496.474,0.169343,2.2,12.4067
2023-01-16 14:00:00,431.895,309.88,-0.313,506.14,0.169562,2.173,12.1486
2023-01-16 14:30:00,373.558,258.664,-0.07,508.957,0.169318,2.1,12.5447
2023-01-16 15:00:00,310.328,200.458,0.407,522.387,0.169323,2.1,12.3421
2023-01-16 15:30:00,241.078,131.041,0.661,532.636,0.169294,2.1,12.1114
2023-01-16 16:00:00,159.613,57.1311,0.753,536.489,0.169981,2.1,12.1136
2023-01-16 16:30:00,84.4736,-7.83797,0.703,529.045,0.169369,2.1,13.0003
2023-01-16 17:00:00,30.6678,-58.8179,0.449,507.3,0.169516,2.1,14.027
2023-01-16 17:30:00,4.49218,-81.3726,-0.229,467.959,0.169528,2.1,15.4565
2023-01-16 18:00:00,1.09416,-77.9549,-1.737,406.822,0.169761,2.1,17.8951
2023-01-16 18:30:00,1.08351,-76.3851,-2.7,373.921,0.170074,2.1,19.4857
2023-01-16 19:00:00,1.081,-75.7349,-2.879,368.8,0.169735,2.1,19.3329
2023-01-16 19:30:00,1.09974,-74.8626,-2.568,379.245,0.169989,2.1,18.8421
2023-01-16 20:00:00,1.08368,-74.1642,-3.161,358.761,0.169625,2.1,19.9786
2023-01-16 20:30:00,1.08565,-72.61,-3.195,356.137,0.169648,2.1,20.1545
2023-01-16 21:00:00,1.08599,-71.1504,-3.298,352.068,0.169772,2.1,20.6817
2023-01-16 21:30:00,1.08036,-70.1535,-3.439,347.485,0.170071,2.1,21.0055
2023-01-16 22:00:00,1.08897,-69.0661,-3.217,354.193,0.169535,2.1,20.6077
2023-01-16 22:30:00,1.07533,-68.3017,-3.32,351.184,0.169568,2.1,21.0282
2023-01-16 23:00:00,1.07564,-67.1087,-3.503,343.462,0.169994,2.1,21.4756
2023-01-16 23:30:00,1.09472,-67.4801,-3.541,341.619,0.169587,2.1,21.6928
2023-01-17 00:00:00,1.09015,-68.1429,-3.669,337.302,0.170272,2.1,22.1121
2023-01-17 00:30:00,1.08191,-68.7446,-3.533,338.128,0.169216,2.1,22.3057
2023-01-17 01:00:00,1.09105,-67.0162,-3.544,341.426,0.169996,2.1,22.0157
2023-01-17 01:30:00,1.09915,-65.1049,-3.415,342.185,0.169247,2.1,22.2514
2023-01-17 02:00:00,1.09534,-69.2861,-1.979,397.239,0.169989,2.1,18.7873
2023-01-17 02:30:00,1.0878,-70.8967,-1.686,408.362,0.170086,2.1,18.3341
2023-01-17 03:00:00,1.09703,-69.1808,-2.147,389.486,0.170085,2.1,19.5298
2023-01-17 03:30:00,1.08881,-69.9025,-2.01,396.367,0.169395,2.1,18.974
2023-01-17 04:00:00,1.10686,-71.1385,-2.246,386.35,0.169957,2.1,19.4292
2023-01-17 04:30:00,1.09117,-74.0701,-2.443,385.949,0.170247,2.1,19.133
2023-01-17 05:00:00,1.09375,-73.7076,-2.591,380.295,0.169621,2.1,19.1515
2023-01-17 05:30:00,1.09364,-72.8444,-2.916,368.023,0.16979,2.1,19.7417
2023-01-17 06:00:00,1.09638,-72.3463,-3.071,362.691,0.169906,2.1,19.882
2023-01-17 06:30:00,1.09391,-72.7823,-3.197,361.013,0.170298,2.1,19.7801
2023-01-17 07:00:00,1.09651,-72.6036,-3.14,363.423,0.169707,2.1,19.5543
2023-01-17 07:30:00,1.12475,-72.2175,-3.309,357.487,0.170078,2.1,19.979
2023-01-17 08:00:00,8.26909,-66.325,-3.467,350.53,0.170113,2.1,20.5391
2023-01-17 08:30:00,31.9543,-42.3922,-3.453,353.354,0.169977,2.1,20.5414
2023-01-17 09:00:00,55.0258,-20.6347,-3.35,357.949,0.169593,2.073,20.4807
2023-01-17 09:30:00,150.48,92.522,-2.95,382.796,0.169359,2,19.5048
2023-01-17 10:00:00,237.093,172.717,-2.324,410.949,0.169639,2,18.6432
2023-01-17 10:30:00,301.708,231.298,-1.662,439.989,0.169107,2,17.7456
2023-01-17 11:00:00,343.994,280.533,-1.143,461.644,0.169522,2,16.7082
2023-01-17 11:30:00,382.414,325.317,-0.872,480.833,0.169499,2,16.2489
2023-01-17 12:00:00,416.331,350.324,-0.456,492.431,0.169338,2,15.9642
2023-01-17 12:30:00,445.557,367.349,-0.058,509.625,0.169633,2,15.6882
2023-01-17 13:00:00,462.981,370.185,0.148,526.058,0.169158,2,15.3167
2023-01-17 13:30:00,443.625,337.724,0.541,537.457,0.169616,2,15.4657
2023-01-17 14:00:00,431.38,307.72,0.793,526.301,0.169158,2,15.6032
2023-01-17 14:30:00,381.713,264.706,1.115,532.546,0.169784,2,15.8531
2023-01-17 15:00:00,317.823,204.047,1.332,537.767,0.169238,2,15.3344
2023-01-17 15:30:00,241.732,131.111,1.107,520.195,0.169075,2,16.7714
2023-01-17 16:00:00,165.35,61.8194,1.15,520.829,0.16932,2,17.1516
2023-01-17 16:30:00,92.0791,-4.66182,1.268,521.254,0.168898,2,17.3013
2023-01-17 17:00:00,35.0925,-57.1764,0.932,499.345,0.169562,2,17.8084
2023-01-17 17:30:00,5.62473,-79.9399,0.268,466.72,0.16952,2,18.4829
2023-01-17 18:00:00,1.21449,-74.4392,-0.861,419.076,0.169468,2,20.6287
2023-01-17 18:30:00,1.21974,-75.1109,-1.128,406.713,0.169528,2,21.3391
2023-01-17 19:00:00,1.22473,-80.1724,-0.664,430.836,0.169359,2,19.5131
2023-01-17 19:30:00,1.21024,-81.2705,-0.526,438.91,0.169699,2,18.6616
2023-01-17 20:00:00,1.21078,-81.0947,-0.859,431.579,0.169567,2,18.0098
2023-01-17 20:30:00,1.22135,-79.8215,-1.448,407.465,0.169972,2,19.1574
2023-01-17 21:00:00,1.21677,-80.5249,-1.582,403.465,0.169554,2,19.3171
2023-01-17 21:30:00,1.229,-80.429,-1.795,399.504,0.170007,2,18.9452
2023-01-17 22:00:00,1.22835,-77.5508,-2.553,356.148,0.169975,2,23.1286
2023-01-17 22:30:00,1.21805,-77.2285,-3.452,335.513,0.170055,2,23.511
2023-01-17 23:00:00,1.21792,-77.1286,-3.388,343.279,0.169663,2,21.9502
2023-01-17 23:30:00,1.22332,-74.8572,-3.478,337.691,0.169779,2,22.3661
2023-01-18 00:00:00,1.22285,-73.479,-4.103,319.376,0.169326,2,23.6081
2023-01-18 00:30:00,1.23356,-73.6213,-3.836,325.22,0.169556,2,23.3506
2023-01-18 01:00:00,1.2273,-72.7772,-4.051,317.244,0.169756,2,24.0767
2023-01-18 01:30:00,1.22397,-72.9854,-3.793,320.24,0.169802,2,24.5871
2023-01-18 02:00:00,1.21146,-72.0152,-4.426,297.661,0.169896,2,27.3589
2023-01-18 02:30:00,1.22854,-70.0574,-5.155,269.246,0.169773,2,30.6931
2023-01-18 03:00:00,1.21816,-72.3083,-4.334,294.668,0.170029,2,28.3995
2023-01-18 03:30:00,1.23184,-74.3929,-2.743,342.755,0.169747,2,25.4295
2023-01-18 04:00:00,1.22553,-72.6194,-3.177,327.761,0.169531,2,26.4658
2023-01-18 04:30:00,1.22245,-72.6815,-3.254,325.391,0.169699,2,26.7748
2023-01-18 05:00:00,1.23549,-70.4253,-5.376,248.658,0.169172,2,34.7763
2023-01-18 05:30:00,1.24187,-68.6166,-5.372,253.995,0.169339,2,33.3071
2023-01-18 06:00:00,1.21875,-68.8394,-6.56,223.86,0.169508,2,36.2702
2023-01-18 06:30:00,1.21152,-67.5511,-6.603,223.903,0.169815,2,35.8683
2023-01-18 07:00:00,1.22193,-66.8773,-6.458,226.461,0.169578,2,35.3826
2023-01-18 07:30:00,1.26403,-66.2974,-5.916,239.508,0.169944,2,34.0192
2023-01-18 08:00:00,8.74482,-60.8522,-5.873,240.669,0.170238,2,34.315
2023-01-18 08:30:00,31.1275,-38.1622,-6.587,225.429,0.169872,2,36.4591
2023-01-18 09:00:00,54.814,-15.7911,-5.971,243.093,0.169927,2,34.5373
2023-01-18 09:30:00,154.631,107.188,-5.099,279.898,0.169621,2,31.8419
2023-01-18 10:00:00,234.79,176.588,-3.331,333.686,0.169349,2,28.7902
2023-01-18 10:30:00,304.793,239.88,-2.935,363.866,0.169278,2,27.3209
2023-01-18 11:00:00,340.771,281.549,-1.864,405.162,0.168997,2,24.5141
2023-01-18 11:30:00,375.413,319.679,-1.053,466.423,0.169355,2,20.1976
2023-01-18 12:00:00,407.565,347.478,-1.18,451.384,0.168994,2,21.0476
2023-01-18 12:30:00,428.505,358.71,-0.951,450.401,0.169093,2,21.6712
2023-01-18 13:00:00,434.715,349.828,-0.586,464.733,0.169158,2,21.6089
2023-01-18 13:30:00,417.517,321.722,-0.303,475.657,0.169489,2,21.0854
2023-01-18 14:00:00,391.973,284.356,0.092,469.959,0.169661,2,21.7446
2023-01-18 14:30:00,334.631,232.522,0.604,495.85,0.168855,2,20.921
2023-01-18 15:00:00,271.239,174.837,0.878,490.682,0.169337,2,21.2671
2023-01-18 15:30:00,207.149,113.431,1.314,505.174,0.168858,2,20.7685
2023-01-18 16:00:00,136.118,48.3886,1.55,520.956,0.168976,2,19.9117
2023-01-18 16:30:00,75.2643,-7.83352,1.626,523.427,0.168978,2,19.4373
2023-01-18 17:00:00,29.0084,-51.1158,1.196,493.769,0.169926,2,20.2857
2023-01-18 17:30:00,5.34247,-69.66,0.477,461.409,0.169659,2,20.7862
2023-01-18 18:00:00,1.2305,-68.5347,-0.052,440.477,0.169592,2,21.5373
2023-01-18 18:30:00,1.23769,-66.9409,-0.025,436.149,0.169454,2,22.2864
2023-01-18 19:00:00,1.22907,-66.6148,-0.615,412.683,0.169771,2,23.8513
2023-01-18 19:30:00,1.24262,-66.8623,-1.013,394.203,0.169579,2,24.8851
2023-01-18 20:00:00,1.22938,-66.693,-1.356,381.196,0.169493,2,25.618
2023-01-18 20:30:00,1.22787,-67.0458,-1.025,395.332,0.169683,2,24.6852
2023-01-18 21:00:00,1.2324,-66.0717,-1.357,382.53,0.169633,2,25.601
2023-01-18 21:30:00,1.23318,-66.3641,-0.921,394.127,0.169644,2,25.1096
2023-01-18 22:00:00,1.22318,-64.3758,-1.334,377.182,0.169889,2,26.2129
2023-01-18 22:30:00,1.23287,-64.3122,-1.864,361.732,0.17002,2,27.0455
2023-01-18 23:00:00,1.22897,-65.463,-1.314,382.066,0.169533,2,25.5691
2023-01-18 23:30:00,1.23609,-65.5677,-2.616,335.435,0.169871,2,28.8066
2023-01-19 00:00:00,1.23396,-66.051,-2.201,350.166,0.16989,2,27.53
2023-01-19 00:30:00,1.2201,-64.5581,-2.33,345.728,0.169417,2,27.7625
2023-01-19 01:00:00,1.23776,-63.7528,-1.71,366.565,0.169259,2,26.29
2023-01-19 01:30:00,1.23474,-62.6633,-1.847,364.464,0.169377,2,26.461
2023-01-19 02:00:00,1.23948,-62.4826,-1.664,370.744,0.169785,2,26.0575
2023-01-19 02:30:00,1.23137,-63.2796,-1.336,385.243,0.169509,2,24.9671
2023-01-19 03:00:00,1.231,-63.3034,-1.405,384.456,0.16956,2,24.9112
2023-01-19 03:30:00,1.23096,-61.4231,-1.641,374.459,0.169145,2,25.535
2023-01-19 04:00:00,1.23288,-63.181,-0.238,426.624,0.169511,2,23.1708
2023-01-19 04:30:00,1.2445,-64.2462,-0.039,436.153,0.169753,2,22.825
2023-01-19 05:00:00,1.22567,-67.4745,0.467,463.586,0.169424,2,21.1276
2023-01-19 05:30:00,1.2389,-68.2485,0.591,470.756,0.170044,2,20.55
2023-01-19 06:00:00,1.2358,-69.2418,0.686,476.842,0.169521,2,20.0533
2023-01-19 06:30:00,1.24138,-68.666,0.576,472.563,0.16985,2,20.1115
2023-01-19 07:00:00,1.23071,-69.5246,0.655,477.298,0.169816,2,19.7118
2023-01-19 07:30:00,1.28592,-71.159,0.81,487.144,0.169633,2,19.224
2023-01-19 08:00:00,8.3157,-64.1557,0.776,485.84,0.16962,2,19.3569
2023-01-19 08:30:00,32.7933,-28.9838,0.487,476.77,0.169709,2,19.8175
2023-01-19 09:00:00,68.3855,19.909,0.611,488.361,0.169552,2,19.5473
2023-01-19 09:30:00,116.669,77.5635,0.555,484.234,0.169383,2,20.249
2023-01-19 10:00:00,181.55,150.489,0.671,493.947,0.169171,2,20.1254
2023-01-19 10:30:00,238.212,188.831,0.84,502.608,0.169259,2,19.8309
2023-01-19 11:00:00,275.975,225.776,1.17,523.997,0.169703,2,18.3784
2023-01-19 11:30:00,329.46,292.616,1.143,543.669,0.169165,2,15.9574
2023-01-19 12:00:00,317.715,270.964,1.189,568.847,0.16926,2,12.3359
2023-01-19 12:30:00,251.101,184.335,0.895,562.257,0.169041,2,11.0091
2023-01-19 13:00:00,551.621,496.542,1.486,615.178,0.16923,2,9.61796
2023-01-19 13:30:00,318.068,260.665,0.927,583.179,0.169185,2,8.32653
2023-01-19 14:00:00,436.416,334.35,0.832,595.104,0.169199,2,5.76363
2023-01-19 14:30:00,400.419,286.935,1.004,604.724,0.169428,2,4.06578
2023-01-19 15:00:00,336.819,225.846,0.777,590.062,0.169426,2,3.67079
2023-01-19 15:30:00,284.378,177.639,0.797,588.59,0.16942,2,3.68783
2023-01-19 16:00:00,202.648,101.517,0.182,568.054,0.168968,2,3.8376
2023-01-19 16:30:00,108.859,10.0531,-0.371,540.433,0.168988,2,4.04757
2023-01-19 17:00:00,38.3743,-61.8387,-0.995,501.74,0.169025,2,5.00703
2023-01-19 17:30:00,6.08703,-93.1348,-1.783,472.608,0.169365,2,4.80418
2023-01-19 18:00:00,1.08324,-96.2637,-2.215,460.559,0.169652,2,4.15733
2023-01-19 18:30:00,1.09167,-96.7899,-2.559,444.483,0.169574,2,4.67453
2023-01-19 19:00:00,1.08856,-95.3233,-2.869,428.297,0.169437,2,6.27694
2023-01-19 19:30:00,1.08689,-93.3286,-3.257,406.775,0.169417,2,8.32343
2023-01-19 20:00:00,1.07939,-91.6074,-3.59,394.347,0.169219,2,8.6348
2023-01-19 20:30:00,1.09006,-90.1365,-3.965,379.991,0.169415,2,9.30146
2023-01-19 21:00:00,1.08116,-89.6187,-4.336,368.897,0.169727,2,9.45093
2023-01-19 21:30:00,1.08664,-89.7364,-4.616,360.557,0.169536,2,9.52923
2023-01-19 22:00:00,1.08489,-90.5413,-4.776,358.019,0.169777,2,9.44553
2023-01-19 22:30:00,1.08417,-88.3953,-5.067,347.401,0.169963,2,9.59414
2023-01-19 23:00:00,1.08133,-88.7595,-5.241,344.301,0.169494,2,9.73563
2023-01-19 23:30:00,1.09277,-90.6104,-5.316,344.091,0.169045,2,9.80592
2023-01-20 00:00:00,1.08737,-90.0521,-5.639,335.349,0.16946,2,9.73107
2023-01-20 00:30:00,1.09203,-88.6838,-6.147,319.878,0.169542,2,10.0294
2023-01-20 01:00:00,1.10832,-88.7573,-6.514,312.037,0.170221,2,10.0933
2023-01-20 01:30:00,1.08567,-89.3624,-6.723,311.446,0.169772,2,9.17616
2023-01-20 02:00:00,1.07749,-89.3209,-7.007,307.112,0.169532,2,8.56742
2023-01-20 02:30:00,1.074,-89.1992,-7.334,300.985,0.169791,2,7.93938
2023-01-20 03:00:00,1.0841,-89.1092,-7.489,300.015,0.169384,2,7.30582
2023-01-20 03:30:00,1.08063,-88.699,-7.743,293.778,0.169551,2,7.35393
2023-01-20 04:00:00,1.07522,-87.5018,-8.023,285.663,0.169998,2,7.49398
2023-01-20 04:30:00,1.07895,-87.4354,-8.315,280.523,0.169132,2,7.68048
2023-01-20 05:00:00,1.10064,-87.8399,-8.47,275.425,0.170027,2,8.04209
2023-01-20 05:30:00,1.11004,-87.7874,-8.731,269.213,0.169645,2,8.44234
2023-01-20 06:00:00,1.10774,-88.4387,-8.702,271.222,0.16961,2,8.09682
2023-01-20 06:30:00,1.09196,-88.3847,-8.78,269.73,0.170019,2,7.98164
2023-01-20 07:00:00,1.10704,-88.5574,-8.796,269.476,0.169636,2,7.87343
2023-01-20 07:30:00,1.18094,-88.7761,-8.49,276.665,0.169197,2,7.29169
2023-01-20 08:00:00,8.95207,-83.2469,-8.631,272.704,0.169957,2,7.76571
2023-01-20 08:30:00,26.1172,-70.0189,-8.475,277.44,0.169534,2,7.80029
2023-01-20 09:00:00,39.5109,-59.8048,-8.091,287.465,0.169378,2,7.68931
2023-01-20 09:30:00,187.007,135.001,-7.312,319.391,0.168854,2,7.35848
2023-01-20 10:00:00,270.929,209.508,-6.772,337.143,0.169117,2,7.29785
2023-01-20 10:30:00,338.756,273.792,-6.071,359.228,0.168742,2,7.37705
2023-01-20 11:00:00,380.392,325.813,-5.825,365.585,0.169473,2,7.21248
2023-01-20 11:30:00,422.51,365.709,-4.937,401.019,0.169459,1.907,6.62299
2023-01-20 12:00:00,466.339,400.991,-4.333,408.472,0.168908,1.9,6.45629
2023-01-20 12:30:00,491.331,414.737,-3.964,426.768,0.168711,1.9,5.21092
2023-01-20 13:00:00,501.993,410.086,-3.527,445.176,0.168985,1.9,5.45934
2023-01-20 13:30:00,474.544,378,-3.138,457.439,0.168923,1.9,5.44077
2023-01-20 14:00:00,464.484,343.227,-2.788,452.488,0.169415,1.9,5.99389
2023-01-20 14:30:00,410.163,289.974,-2.862,454.277,0.169509,1.9,5.55224
2023-01-20 15:00:00,351.538,231.244,-2.875,441.663,0.168834,1.9,5.57194
2023-01-20 15:30:00,281.795,157.305,-2.658,444.687,0.168975,1.9,5.2548
2023-01-20 16:00:00,201.318,80.6089,-2.838,446.141,0.169441,1.9,5.0408
2023-01-20 16:30:00,114.084,6.65119,-2.989,440.677,0.169247,1.9,5.2808
2023-01-20 17:00:00,46.8257,-57.7547,-3.286,422.548,0.169069,1.9,5.62937
2023-01-20 17:30:00,7.51953,-88.7053,-3.715,401.279,0.169548,1.9,6.0395
2023-01-20 18:00:00,1.1583,-87.6897,-4.221,383.592,0.169655,1.9,6.4038
2023-01-20 18:30:00,1.14731,-84.0945,-4.571,372.043,0.169292,1.9,7.02964
2023-01-20 19:00:00,1.15035,-83.0719,-4.721,366.393,0.169129,1.9,7.62534
2023-01-20 19:30:00,1.15096,-81.4876,-4.726,364.643,0.169541,1.9,7.80677
2023-01-20 20:00:00,1.14724,-79.3388,-4.654,365.969,0.169511,1.9,7.96279
2023-01-20 20:30:00,1.15329,-80.788,-4.417,369.78,0.169154,1.9,8.5875
2023-01-20 21:00:00,1.15701,-80.4351,-4.601,362.834,0.169417,1.9,9.41776
2023-01-20 21:30:00,1.15754,-78.6042,-4.674,357.426,0.169564,1.833,9.98596
2023-01-20 22:00:00,1.15195,-78.2225,-4.842,352.077,0.169643,1.807,10.4135
2023-01-20 22:30:00,1.16559,-75.4008,-5.012,344.568,0.169762,1.8,10.9903
2023-01-20 23:00:00,1.15187,-71.0288,-6.623,304.59,0.169585,1.8,13.213
2023-01-20 23:30:00,1.14924,-70.7665,-6.455,306.732,0.16979,1.8,13.2151
2023-01-21 00:00:00,1.1513,-68.0892,-6.782,297.256,0.170149,1.8,13.6889
2023-01-21 00:30:00,1.15521,-68.7064,-7.252,286.786,0.169337,1.8,14.3958
2023-01-21 01:00:00,1.14058,-67.9545,-7.309,282.301,0.169443,1.8,14.5052
2023-01-21 01:30:00,1.15645,-67.7648,-7.508,277.418,0.169283,1.8,14.9816
2023-01-21 02:00:00,1.15738,-66.8869,-7.704,271.01,0.169653,1.8,15.4002
2023-01-21 02:30:00,1.15201,-65.9452,-8.077,260.352,0.169744,1.8,16.1147
2023-01-21 03:00:00,1.16024,-64.887,-8.485,252.027,0.169741,1.8,16.4235
2023-01-21 03:30:00,1.15091,-64.7262,-8.736,245.296,0.169347,1.8,16.9472
2023-01-21 04:00:00,1.1517,-64.2269,-9.081,236.307,0.170083,1.8,17.7674
2023-01-21 04:30:00,1.14679,-64.3474,-9.335,231.326,0.169742,1.8,18.1533
2023-01-21 05:00:00,1.14569,-64.3463,-9.19,235.967,0.169006,1.8,17.2048
2023-01-21 05:30:00,1.16297,-63.3889,-9.371,233.598,0.169499,1.8,17.1191
2023-01-21 06:00:00,1.16655,-62.5431,-9.385,234.199,0.16967,1.8,16.8016
2023-01-21 06:30:00,1.1568,-63.1563,-9.243,234.516,0.169731,1.8,17.4868
2023-01-21 07:00:00,1.15534,-62.1592,-9.326,228.08,0.169781,1.8,19.0248
2023-01-21 07:30:00,1.22032,-62.4103,-9.542,224.39,0.17,1.8,19.6874
2023-01-21 08:00:00,8.88056,-56.957,-9.028,235.43,0.169473,1.8,18.694
2023-01-21 08:30:00,31.5303,-34.2684,-8.791,241.627,0.169776,1.773,18.6904
2023-01-21 09:00:00,58.6359,-8.03141,-8.345,258.843,0.169904,1.7,17.2876
2023-01-21 09:30:00,147.925,108.216,-6.773,303.167,0.169595,1.7,15.3442
2023-01-21 10:00:00,227.618,179.794,-5.611,342.934,0.169489,1.7,14.8924
2023-01-21 10:30:00,293.78,244.863,-5.538,349.146,0.16962,1.7,15.0091
2023-01-21 11:00:00,337.362,294.991,-4.837,367.753,0.168778,1.7,15.0228
2023-01-21 11:30:00,374.068,333.849,-4.252,387.196,0.168908,1.7,15.3573
2023-01-21 12:00:00,421.927,369.65,-3.264,415.078,0.169138,1.7,15.2287
2023-01-21 12:30:00,453.834,388.35,-2.515,446.421,0.169039,1.7,14.5128
2023-01-21 13:00:00,447.155,372.559,-2.01,460.045,0.169084,1.7,14.6675
2023-01-21 13:30:00,439.203,353.343,-1.693,464.736,0.169153,1.7,14.6879
2023-01-21 14:00:00,425.042,317.679,-1.265,468.966,0.169131,1.7,14.5354
2023-01-21 14:30:00,373.236,270.729,-0.817,486.403,0.169178,1.7,13.7086
2023-01-21 15:00:00,301.279,204.859,-0.675,478.862,0.16904,1.7,13.7758
2023-01-21 15:30:00,233.862,135.825,-0.518,483.586,0.169251,1.7,13.7277
2023-01-21 16:00:00,159.202,66.4797,-0.498,485.876,0.169079,1.7,13.7079
2023-01-21 16:30:00,89.8681,2.80323,-0.392,483.324,0.169081,1.7,14.0104
2023-01-21 17:00:00,28.2347,-57.6129,-1.13,445.737,0.169115,1.7,15.3547
2023-01-21 17:30:00,5.41812,-74.768,-2.224,397.556,0.16926,1.7,17.3443
2023-01-21 18:00:00,1.16704,-73.3023,-2.694,382.474,0.169254,1.7,17.4616
2023-01-21 18:30:00,1.17041,-70.9203,-3.124,369.449,0.169253,1.7,18.1837
2023-01-21 19:00:00,1.16894,-69.2115,-3.17,367.645,0.169902,1.7,18.2092
2023-01-21 19:30:00,1.17049,-68.8778,-3.302,364.713,0.169508,1.7,18.1151
2023-01-21 20:00:00,1.16656,-69.5163,-3.497,357.677,0.16953,1.7,18.3741
2023-01-21 20:30:00,1.16863,-68.9513,-3.53,357.769,0.169539,1.7,18.2046
2023-01-21 21:00:00,1.18889,-67.9966,-3.614,354.398,0.169529,1.7,18.4613
2023-01-21 21:30:00,1.18458,-68.0301,-3.502,355.404,0.169685,1.7,19.0252
2023-01-21 22:00:00,1.16122,-65.6272,-4.915,296.559,0.169391,1.7,25.2997
2023-01-21 22:30:00,1.15619,-66.0734,-4.939,308.664,0.169534,1.7,22.1618
2023-01-21 23:00:00,1.17423,-66.2053,-4.33,325.69,0.169697,1.7,20.6308
2023-01-21 23:30:00,1.17103,-66.3166,-4.144,333.211,0.169638,1.7,19.795
2023-01-22 00:00:00,1.1693,-66.1557,-4.342,329.99,0.169806,1.7,20.0297
2023-01-22 00:30:00,1.182,-64.924,-4.541,323.202,0.169505,1.7,20.5076
2023-01-22 01:00:00,1.16847,-64.8698,-4.259,330.179,0.169618,1.7,20.0996
2023-01-22 01:30:00,1.16803,-64.4267,-4.555,320.224,0.169434,1.7,20.9352
2023-01-22 02:00:00,1.15653,-64.5177,-4.55,321.165,0.169679,1.7,20.7507
2023-01-22 02:30:00,1.17701,-63.3483,-4.783,311.722,0.169307,1.7,21.6157
2023-01-22 03:00:00,1.16553,-63.6693,-4.509,321.21,0.169732,1.7,21.0123
