record_time,rg,rn,ta,vpd,rh,swc,ts
2024/3/7 15:00,345.406,269.02,8.302,797.035,24.2802,0.181451,4.7
2024/3/7 15:30,322.816,231.808,8.436,868.036,19.1616,0.181979,4.7
2024/3/7 16:00,331.617,213.459,7.76,872.663,15.5091,0.181407,4.7
2024/3/7 16:30,320.318,173.733,7.672,847.66,15.9812,0.181737,4.763
2024/3/7 17:00,233.189,90.013,6.851,781.722,16.4956,0.181737,4.8
2024/3/7 17:30,127.652,2.9409,6.235,749.248,17.4882,0.181337,4.8
2024/3/7 18:00,35.7385,-72.3356,5.618,700.04,18.2067,0.181976,4.8
2024/3/7 18:30,4.30639,-96.3857,4.944,648.456,19.4332,0.182015,4.8
2024/3/7 19:00,0.953767,-96.832,4.412,611.284,21.4717,0.182356,4.897
2024/3/7 19:30,0.95527,-95.9458,4.181,591.534,22.5101,0.18177,4.9
2024/3/7 20:00,0.970729,-95.0354,3.97,583.546,22.4726,0.182695,4.9
2024/3/7 20:30,0.961918,-95.1392,3.631,568.774,22.2864,0.181824,4.9
2024/3/7 21:00,0.95482,-95.9562,3.446,571.67,21.4105,0.18229,4.9
2024/3/7 21:30,0.952909,-96.1575,3.387,567.765,21.4847,0.182719,4.9
2024/3/7 22:00,0.949441,-94.5065,3.192,552.144,22.376,0.181958,4.963
2024/3/7 22:30,0.960931,-92.9922,2.932,532.984,23.5775,0.182178,5
2024/3/7 23:00,0.938154,-91.8598,2.814,522.791,24.3025,0.181832,5
2024/3/7 23:30,0.958839,-91.2098,2.692,516.249,24.5559,0.182111,5
2024/3/8 0:00,0.959199,-85.768,1.648,458.945,27.1848,0.182349,5
2024/3/8 0:30,0.947131,-88.5482,1.946,481.18,25.7627,0.182012,5
2024/3/8 1:00,0.951086,-91.2667,2.422,510.93,24.0231,0.182056,5
2024/3/8 1:30,0.963919,-91.0598,2.429,514.86,23.3299,0.181841,5
2024/3/8 2:00,0.954829,-92.1179,2.418,518.748,22.8607,0.182515,5
2024/3/8 2:30,0.938787,-93.3172,2.511,527.371,22.1508,0.182436,5
2024/3/8 3:00,0.969223,-93.0603,2.464,527.291,21.8579,0.182134,5
2024/3/8 3:30,0.948998,-92.3098,2.271,515.384,22.3721,0.181784,5
2024/3/8 4:00,0.943386,-93.3392,2.283,516.799,22.4954,0.18236,5
2024/3/8 4:30,0.951509,-93.149,2.152,511.482,22.6193,0.18242,5
2024/3/8 5:00,0.94405,-93.4359,2.155,512.895,22.4319,0.182123,4.937
2024/3/8 5:30,0.941205,-93.6252,2.037,507.256,22.5579,0.181949,4.9
2024/3/8 6:00,0.944959,-93.6072,1.886,502.866,22.6173,0.182188,4.9
2024/3/8 6:30,0.93501,-93.8298,1.872,504.145,22.3727,0.182088,4.9
2024/3/8 7:00,6.74096,-89.9299,1.896,509.79,21.7392,0.182481,4.9
2024/3/8 7:30,27.241,-71.5948,2.032,519.075,21.0653,0.182087,4.9
2024/3/8 8:00,45.2728,-55.461,2.228,532.145,20.3707,0.182377,4.9
2024/3/8 8:30,119.356,47.6976,2.675,561.619,19.5467,0.182224,4.9
2024/3/8 9:00,279.814,245.672,3.519,621.96,18.6255,0.182047,4.9
2024/3/8 9:30,370.91,332.477,3.937,656.208,17.9041,0.181715,4.9
2024/3/8 10:00,456.333,408.993,4.592,708.252,16.7138,0.181593,4.9
2024/3/8 10:30,532.998,473.983,5.594,774.862,15.2981,0.181553,4.837
2024/3/8 11:00,608.058,527.477,6.215,831.532,14.0019,0.18135,4.8
2024/3/8 11:30,653.118,567.989,6.639,859.412,13.4063,0.181626,4.8
2024/3/8 12:00,694.716,600.085,7.113,885.033,12.5379,0.181318,4.8
2024/3/8 12:30,714.142,609.655,7.771,952.167,11.6916,0.181529,4.8
2024/3/8 13:00,703.28,594.788,8.278,960.919,11.8127,0.181844,4.8
2024/3/8 13:30,701.856,565.712,8.431,932.681,12.0977,0.181551,4.8
2024/3/8 14:00,669.441,527.514,8.878,962.935,11.8679,0.181499,4.8
2024/3/8 14:30,622.375,474.698,9.196,975.675,11.5823,0.18152,4.8
2024/3/8 15:00,560.298,410.581,9.59,1005.38,11.0496,0.181364,4.8
2024/3/8 15:30,496.969,334.093,10.116,1106.71,9.97599,0.18163,4.8
2024/3/8 16:00,405.298,250.915,10.402,1153.89,9.51163,0.181822,4.8
2024/3/8 16:30,313.758,160.558,10.719,1124.02,9.67204,0.181327,4.897
2024/3/8 17:00,221.287,73.7112,10.675,1096.9,9.67228,0.181494,4.9
2024/3/8 17:30,122.585,-8.58264,10.495,1086.97,10.3869,0.181501,4.9
2024/3/8 18:00,42.5528,-68.2234,9.519,977.825,12.7981,0.181483,4.9
2024/3/8 18:30,5.14054,-95.5951,8.512,857.087,15.4581,0.181904,4.963
2024/3/8 19:00,0.979151,-89.6825,6.66,735.559,18.5056,0.181485,5
2024/3/8 19:30,0.952991,-86.7952,6.317,705.892,19.505,0.182116,5
2024/3/8 20:00,0.958028,-86.2455,5.728,672.387,20.3931,0.182054,5.03
2024/3/8 20:30,0.95424,-84.9211,5.552,664.33,20.1795,0.182051,5.1
2024/3/8 21:00,0.962253,-84.1696,5.642,674.054,19.7399,0.181794,5.1
2024/3/8 21:30,0.963028,-82.9743,4.994,633.796,21.1086,0.181951,5.1
2024/3/8 22:00,0.970237,-83.1898,4.524,602.86,22.1268,0.18219,5.163
2024/3/8 22:30,0.949206,-82.5473,4.084,585.689,22.522,0.182407,5.2
2024/3/8 23:00,0.954374,-81.1789,3.494,552.15,23.877,0.182634,5.2
2024/3/8 23:30,0.935031,-81.4036,3.602,549.971,24.1681,0.182327,5.2
2024/3/9 0:00,0.936833,-82.0149,3.534,546.18,24.6675,0.182481,5.2
2024/3/9 0:30,0.95373,-78.4806,2.585,500.32,26.5363,0.182397,5.2
2024/3/9 1:00,0.944396,-79.3508,2.751,507.996,26.1019,0.18218,5.2
2024/3/9 1:30,0.939603,-79.1747,2.881,514.299,25.7196,0.181879,5.2
2024/3/9 2:00,0.948792,-78.5962,2.908,519.317,25.2506,0.18189,5.2
2024/3/9 2:30,0.946058,-77.6047,2.501,497.031,26.3747,0.181803,5.2
2024/3/9 3:00,0.963686,-78.4361,2.234,484.831,26.8527,0.182082,5.2
2024/3/9 3:30,0.938647,-77.7039,1.733,460.578,28.0053,0.182128,5.2
2024/3/9 4:00,0.943264,-77.0451,1.421,441.157,29.2102,0.181964,5.2
2024/3/9 4:30,0.947309,-76.2839,1.537,455.268,27.9657,0.182313,5.2
2024/3/9 5:00,0.970492,-76.4004,1.605,457.82,27.7767,0.182183,5.2
2024/3/9 5:30,0.94646,-76.2607,1.138,436.597,28.8209,0.182469,5.2
2024/3/9 6:00,0.937773,-76.1941,0.766,420.092,29.7777,0.181788,5.2
2024/3/9 6:30,0.944871,-75.6891,0.443,407.243,30.4648,0.181951,5.2
2024/3/9 7:00,7.49586,-71.2191,0.415,406.876,30.2701,0.182375,5.2
2024/3/9 7:30,29.8486,-52.6228,0.591,415.312,29.7548,0.182549,5.2
2024/3/9 8:00,51.8275,-35.8001,0.211,403.312,30.5971,0.182133,5.17
2024/3/9 8:30,121.271,64.8454,0.909,439.826,28.6871,0.181913,5.1
2024/3/9 9:00,258.609,241.214,2.268,504.692,28.1734,0.182197,5.1
2024/3/9 9:30,344.706,321.872,2.974,563.893,26.3197,0.181564,5.1
2024/3/9 10:00,422.561,391.245,3.819,612.025,26.135,0.181761,5.1
2024/3/9 10:30,497.469,453.954,4.862,661.52,25.699,0.181339,5.1
2024/3/9 11:00,565.307,504.8,5.536,692.572,24.3863,0.181715,5.1
2024/3/9 11:30,609.011,543.283,6.321,738.745,23.2281,0.18203,5.037
2024/3/9 12:00,646.559,572.276,7.102,799.001,20.9591,0.181733,5
2024/3/9 12:30,666.673,585.796,7.869,863.466,19.6255,0.181814,5
2024/3/9 13:00,658.908,572.817,8.549,884.951,19.29,0.182055,5
2024/3/9 13:30,657.324,543.791,9.004,893.503,19.6054,0.181709,5
2024/3/9 14:00,633.15,509.275,9.662,947.851,18.4736,0.181144,5
2024/3/9 14:30,584.294,456.672,10.116,969.926,18.0093,0.181699,5
2024/3/9 15:00,526.001,394.703,10.671,1016.24,16.9561,0.181863,5
2024/3/9 15:30,443.415,309.061,11.356,1101.76,16.6323,0.181499,5
2024/3/9 16:00,348.979,225.141,11.963,1171,16.5656,0.182182,5
2024/3/9 16:30,260.164,139.42,12.108,1120.94,17.7306,0.181792,5.063
2024/3/9 17:00,176.52,60.9599,12.122,1091.37,18.4012,0.181921,5.1
2024/3/9 17:30,88.0271,-16.5409,11.894,1077.58,18.8484,0.181863,5.1
2024/3/9 18:00,30.089,-68.3308,11.605,1014.18,20.4648,0.181291,5.13
2024/3/9 18:30,4.49155,-86.2243,10.484,890.261,23.3091,0.18221,5.2
2024/3/9 19:00,0.972721,-83.2351,10.234,858.276,24.3725,0.181846,5.2
2024/3/9 19:30,0.968803,-83.462,10.116,842.907,25.2276,0.182114,5.2
2024/3/9 20:00,0.968899,-82.5632,9.643,807.642,26.2996,0.182021,5.2
2024/3/9 20:30,0.986687,-80.9009,9.375,792.599,26.9383,0.18197,5.297
2024/3/9 21:00,0.966543,-79.1696,9.37,777.486,27.5937,0.182052,5.3
2024/3/9 21:30,0.957772,-77.0771,9.41,778.141,27.695,0.182387,5.3
2024/3/9 22:00,0.963402,-74.9115,8.825,735.943,29.1519,0.182228,5.3
2024/3/9 22:30,0.974145,-72.5937,7.678,663.831,31.5206,0.182192,5.397
2024/3/9 23:00,0.976283,-72.2793,7.11,623.801,32.9938,0.182012,5.4
2024/3/9 23:30,0.951972,-73.4703,6.726,596.354,34.0667,0.182439,5.4
2024/3/10 0:00,0.966941,-73.8121,6.371,577.181,34.9099,0.181935,5.4
2024/3/10 0:30,0.957191,-71.2876,5.835,544.273,36.3235,0.182536,5.4
2024/3/10 1:00,0.962251,-72.6526,6.104,556.82,35.8728,0.182346,5.4
2024/3/10 1:30,0.951021,-71.538,5.439,521.602,37.3919,0.182363,5.4
2024/3/10 2:00,0.949965,-71.0437,5.201,507.267,37.9895,0.182416,5.4
2024/3/10 2:30,0.952201,-72.0302,4.824,488.801,38.7371,0.182158,5.4
2024/3/10 3:00,0.964321,-70.6796,4.806,487.471,38.6246,0.182235,5.4
2024/3/10 3:30,0.990726,-69.9401,4.208,457.95,39.9462,0.182863,5.433
2024/3/10 4:00,0.941794,-70.2757,4.032,454.711,40.0519,0.182542,5.43
2024/3/10 4:30,0.943023,-69.7686,4.312,465.679,39.315,0.18259,5.467
2024/3/10 5:00,0.956505,-69.7063,3.892,445.939,40.359,0.181958,5.437
2024/3/10 5:30,0.950465,-69.7629,3.451,423.828,41.5953,0.182106,5.4
2024/3/10 6:00,0.950786,-69.1424,3.578,433.759,40.7669,0.181966,5.4
2024/3/10 6:30,0.962797,-68.8706,3.182,414.739,41.8989,0.182437,5.4
2024/3/10 7:00,7.87012,-62.2365,3.071,409.374,42.0746,0.182778,5.4
2024/3/10 7:30,33.2603,-39.8344,3.182,421.688,41.2707,0.18293,5.4
2024/3/10 8:00,64.5927,-15.3084,3.787,457.003,39.2823,0.182135,5.4
2024/3/10 8:30,125.247,70.4787,4.48,492.888,37.9787,0.181922,5.4
2024/3/10 9:00,224.552,200.849,5.577,587.431,33.7689,0.18168,5.4
2024/3/10 9:30,301.371,279.007,6.172,639.683,32.2984,0.181997,5.4
2024/3/10 10:00,371.723,341.743,6.759,670.273,32.4601,0.182108,5.4
2024/3/10 10:30,359.256,322.073,6.913,679.373,32.3258,0.182083,5.4
2024/3/10 11:00,346.247,300.884,7.147,676.146,32.7717,0.182579,5.4
2024/3/10 11:30,406.788,358.654,7.84,732.798,31.337,0.182258,5.4
2024/3/10 12:00,191.876,142.708,8.101,727.26,31.5826,0.181739,5.337
2024/3/10 12:30,232.119,188.117,8.484,752.731,31.3239,0.181944,5.3
2024/3/10 13:00,212.01,163.463,8.882,792.302,30.1427,0.182003,5.3
2024/3/10 13:30,190.936,140.614,9.311,812.904,29.5555,0.181558,5.3
2024/3/10 14:00,228.312,180.356,9.493,838.513,28.9257,0.181581,5.3
2024/3/10 14:30,218.646,171.442,9.894,864.694,28.4472,0.18231,5.3
2024/3/10 15:00,189.337,139.114,10.118,871.92,28.2786,0.181647,5.33
2024/3/10 15:30,157.956,105.33,10.303,868.985,28.6184,0.181921,5.4
2024/3/10 16:00,120.107,70.5666,10.209,857.59,28.8099,0.181845,5.4
2024/3/10 16:30,82.9008,36.8762,10.219,849.136,29.2172,0.182118,5.4
2024/3/10 17:00,54.1823,10.7726,10.218,855.513,28.8594,0.18192,5.4
2024/3/10 17:30,25.1855,-12.7675,10.091,835.18,29.9826,0.182556,5.4
2024/3/10 18:00,10.9277,-26.9118,9.663,782.66,31.539,0.18238,5.4
2024/3/10 18:30,2.10116,-35.2441,9.002,721.037,33.791,0.181821,5.4
2024/3/10 19:00,0.987549,-35.3667,8.966,713.495,34.234,0.18248,5.497
2024/3/10 19:30,0.976323,-34.9703,9.179,723.133,34.1624,0.182469,5.5
2024/3/10 20:00,0.973241,-42.2127,8.88,684.82,35.9652,0.182253,5.5
2024/3/10 20:30,0.95606,-44.9731,8.604,659.605,37.2245,0.181533,5.5
2024/3/10 21:00,0.96950475,-45.956375,8.338,641.72325,37.77185,0.18209975,5.54075
2024/3/10 21:30,0.98385,-46.5683,8.049,618.843,38.683,0.182287,5.563
2024/3/10 22:00,0.964868,-50.0714,7.819,603.625,39.2147,0.182326,5.6
2024/3/10 22:30,0.967058,-58.0199,7.805,598.583,39.2472,0.181645,5.6
2024/3/10 23:00,0.966438,-62.2307,7.434,568.802,40.6685,0.182749,5.6
2024/3/10 23:30,0.959773,-65.7108,7.08,537.012,42.5793,0.182341,5.6
2024/3/11 0:00,0.950304,-68.4546,6.82,518.705,43.4233,0.18227,5.6
2024/3/11 0:30,0.959395,-67.7903,6.497,499.788,44.2817,0.182421,5.6
2024/3/11 1:00,0.961626,-68.1105,6.528,504.7,43.8645,0.18253,5.6
2024/3/11 1:30,0.96331,-68.1994,6.663,515.182,43.2591,0.182204,5.6
2024/3/11 2:00,0.965997,-66.8356,6.179,486.218,44.6422,0.182472,5.6
2024/3/11 2:30,0.980524,-67.8907,6.319,504.937,42.9304,0.182575,5.6
2024/3/11 3:00,0.969299,-68.239,6.529,520.796,42.0704,0.182358,5.6
2024/3/11 3:30,0.964406,-67.9186,6.245,497.911,43.3897,0.182154,5.6
2024/3/11 4:00,0.982045,-68.5451,6.472,528.382,41.0852,0.182398,5.6
2024/3/11 4:30,0.975309,-69.2301,6.577,540.407,39.9416,0.182168,5.6
2024/3/11 5:00,0.962115,-69.4829,5.317,465.416,43.9301,0.182147,5.6
2024/3/11 5:30,0.963971,-70.5977,6.072,533.431,38.5249,0.181998,5.6
2024/3/11 6:00,0.969876,-72.7811,6.271,578.524,35.1434,0.182646,5.6
2024/3/11 6:30,0.980247,-73.9405,7.479,689.281,27.4317,0.181801,5.6
2024/3/11 7:00,8.53168,-71.6202,8.157,784.855,21.6226,0.182421,5.6
2024/3/11 7:30,32.9634,-51.1761,9.08,853.375,19.9944,0.18254,5.6
2024/3/11 8:00,59.3342,-30.3648,9.934,920.351,19.1514,0.182058,5.6
2024/3/11 8:30,132.096,66.097,10.559,982.84,18.4622,0.182002,5.6
2024/3/11 9:00,256.291,216.541,11.53,1082.07,17.0635,0.181883,5.6
2024/3/11 9:30,342.036,301.912,11.826,1123.46,17.3555,0.182288,5.6
2024/3/11 10:00,443.532,396.422,12.317,1183.26,16.8992,0.181634,5.6
2024/3/11 10:30,441.254,380.717,12.516,1193.33,16.9182,0.181841,5.6
2024/3/11 11:00,588.513,511.6,13.142,1271.87,15.6592,0.18259,5.6
2024/3/11 11:30,650.5,550.694,13.871,1353.22,14.2859,0.181749,5.6
2024/3/11 12:00,676.325,575.425,13.869,1375.04,13.7966,0.182199,5.6
2024/3/11 12:30,709.577,610.563,14.646,1459.31,13.0716,0.181964,5.6
2024/3/11 13:00,566.746,479.914,15.019,1447,13.6378,0.181743,5.6
2024/3/11 13:30,416.452,344.079,14.545,1369.1,15.0218,0.182546,5.6
2024/3/11 14:00,121.129,58.8128,14.496,1352.49,15.0467,0.18212,5.6
2024/3/11 14:30,426.257,344.405,14.854,1368.04,16.2628,0.182243,5.6
2024/3/11 15:00,132.436,69.4884,14.559,1351.33,16.0949,0.181851,5.6
2024/3/11 15:30,137.294,74.1839,14.529,1330.61,16.0796,0.181831,5.6
2024/3/11 16:00,100.972,36.1809,14.105,1271.33,17.5896,0.18184,5.6
2024/3/11 16:30,169.161,93.8102,14.569,1336.01,16.4447,0.181543,5.697
2024/3/11 17:00,248.447,165.408,14.587,1300.81,19.0602,0.18196,5.7
2024/3/11 17:30,150.104,76.2675,14.12,1262.94,20.499,0.1819,5.7
2024/3/11 18:00,51.7485,-17.6178,13.781,1232.47,18.3393,0.182131,5.763
2024/3/11 18:30,6.37133,-68.7233,13.343,1226.23,13.4439,0.18172,5.8
2024/3/11 19:00,0.994493,-81.4519,12.786,1178.44,13.3525,0.181664,5.8
2024/3/11 19:30,0.987033,-87.2674,12.119,1120.37,13.6466,0.182146,5.897
2024/3/11 20:00,0.99481,-75.6228,11.964,1135.25,12.9657,0.181922,5.9
2024/3/11 20:30,0.992543,-68.3219,11.617,1113.55,12.9401,0.182352,5.9
2024/3/11 21:00,0.994492,-70.3124,11.299,1087.9,13.1082,0.182432,5.93
2024/3/11 21:30,0.979633,-60.772,10.886,1047.63,13.7525,0.182052,6
2024/3/11 22:00,1.00368,-55.9014,10.568,1026.03,14.2239,0.182347,6
2024/3/11 22:30,0.974682,-53.8363,10.331,1005.7,14.6706,0.182682,6
2024/3/11 23:00,0.984102,-48.8907,9.989,982.676,15.0348,0.182582,6
2024/3/11 23:30,0.984622,-47.9111,9.732,966.457,15.0228,0.182345,6.03
2024/3/12 0:00,0.990478,-71.8027,9.174,920.83,15.2336,0.182202,6.1
2024/3/12 0:30,0.964626,-85.7498,8.305,838.567,16.6095,0.182314,6.1
2024/3/12 1:00,0.960475,-91.8079,7.14,768.734,17.8793,0.182851,6.1
2024/3/12 1:30,0.965928,-94.5884,7.281,779.111,17.6926,0.182246,6.1
2024/3/12 2:00,0.991715,-95.5141,7.29,778.985,17.9109,0.18232,6.1
2024/3/12 2:30,0.960281,-95.006,7.082,765.765,18.211,0.182488,6.1
2024/3/12 3:00,0.961083,-95.6483,6.959,759.314,18.1458,0.182186,6.1
2024/3/12 3:30,0.958777,-96.2704,6.758,750.073,18.0694,0.182303,6.1
2024/3/12 4:00,0.967274,-96.6523,6.639,740.112,18.0493,0.182143,6.1
2024/3/12 4:30,0.949613,-97.3079,6.443,730.416,17.8433,0.18196,6.1
2024/3/12 5:00,0.963241,-98.0212,6.342,723.523,18.1745,0.182157,6.1
2024/3/12 5:30,0.969643,-96.2886,5.837,684.938,19.5761,0.182501,6.1
2024/3/12 6:00,0.956521,-95.8329,5.349,649.556,21.0977,0.182556,6.1
2024/3/12 6:30,1.02912,-94.3987,4.783,609.463,22.8724,0.182869,6.1
2024/3/12 7:00,9.95207,-89.1416,4.495,586.546,24.5354,0.182657,6.1
2024/3/12 7:30,29.6961,-73.1009,4.498,596.02,23.9981,0.182323,6.1
2024/3/12 8:00,44.9552,-62.6552,5.296,642.321,22.6701,0.18225,6.1
2024/3/12 8:30,146.856,81.1112,6.002,699.861,21.1061,0.182046,6.1
2024/3/12 9:00,307.074,275.832,7.169,796.353,19.2008,0.182877,6.1
2024/3/12 9:30,397.751,357.015,8.098,872.943,17.3447,0.182181,6.1
2024/3/12 10:00,486.8,436.138,8.519,924.531,16.2924,0.182302,6.1
2024/3/12 10:30,563.22,500.572,9.526,1004.73,14.7546,0.182266,6.1
2024/3/12 11:00,641.23,551.885,10.322,1094.97,12.8322,0.181942,6.1
2024/3/12 11:30,688.447,588.347,10.79,1147.88,10.8391,0.182084,6.1
2024/3/12 12:00,724.646,614.199,11.259,1201.44,10.472,0.182398,6.1
2024/3/12 12:30,734.72,626.698,11.519,1258.67,10.0109,0.182962,6.037
2024/3/12 13:00,723.393,610.615,12.158,1259.23,9.11887,0.182211,6
2024/3/12 13:30,735.617,583.333,12.705,1281.16,8.27674,0.182195,6
2024/3/12 14:00,695.355,541.815,13.225,1346.69,6.59492,0.182378,6
2024/3/12 14:30,628.414,478.795,13.163,1352.81,5.79379,0.181923,6
2024/3/12 15:00,562.045,398.489,14.055,1400.85,6.20415,0.181975,6.063
2024/3/12 15:30,515.607,345.788,14.021,1445.6,7.48634,0.18225,6.1
2024/3/12 16:00,415.804,262.172,13.588,1399.19,9.15065,0.181489,6.1
2024/3/12 16:30,323.097,172.873,13.527,1325.47,10.6916,0.181972,6.1
2024/3/12 17:00,207.691,78.8827,13.421,1281.81,12.2527,0.182565,6.1
2024/3/12 17:30,65.9618,-37.4772,12.899,1191.22,14.6427,0.182681,6.163
2024/3/12 18:00,26.558,-58.2369,12.428,1133.95,15.862,0.18222,6.2
2024/3/12 18:30,5.61149,-83.9165,11.913,1073.68,16.5737,0.182188,6.2
2024/3/12 19:00,0.977382,-84.3344,11.138,997.532,17.6482,0.183032,6.263
2024/3/12 19:30,0.971405,-86.3788,10.045,915.992,19.3087,0.182616,6.3
2024/3/12 20:00,0.969377,-75.6074,10.182,911.372,20.2008,0.182323,6.3
2024/3/12 20:30,0.981611,-70.5022,10.58,931.335,20.7107,0.182928,6.363
2024/3/12 21:00,0.97865,-72.5042,10.254,895.095,21.9855,0.182703,6.4
2024/3/12 21:30,0.974724,-73.1297,8.984,804.021,24.1389,0.182639,6.4
2024/3/12 22:00,0.972541,-74.4505,8.216,752.428,25.4225,0.182461,6.4
2024/3/12 22:30,0.97256,-80.6461,7.979,738.996,25.2669,0.182284,6.43
2024/3/12 23:00,0.980695,-79.3725,7.911,732.481,25.2637,0.182488,6.5
2024/3/12 23:30,0.984805,-78.0026,7.45,707.176,25.7494,0.182261,6.5
2024/3/13 0:00,0.981484,-76.6005,7.137,688.831,26.3318,0.182194,6.5
2024/3/13 0:30,0.975088,-75.8199,7.059,681.895,26.3095,0.182978,6.5
2024/3/13 1:00,0.970944,-74.1914,6.557,653.041,27.1118,0.182486,6.5
2024/3/13 1:30,0.965196,-74.6648,6.645,663.222,26.5819,0.182358,6.5
2024/3/13 2:00,0.975116,-73.54,6.314,644.323,26.972,0.182633,6.5
2024/3/13 2:30,0.958207,-74.0236,6.219,643.513,26.5094,0.18197,6.5
2024/3/13 3:00,0.96581,-73.6677,6.405,653.113,25.9477,0.182697,6.5
2024/3/13 3:30,0.966506,-73.6578,5.534,606.809,27.6929,0.182785,6.5
2024/3/13 4:00,0.957788,-72.5079,5.589,603.653,28.2141,0.182939,6.5
2024/3/13 4:30,0.956028,-72.5595,5.684,604.424,28.4009,0.182837,6.5
2024/3/13 5:00,0.954604,-72.5103,5.376,588.628,28.8674,0.182967,6.5
2024/3/13 5:30,0.960878,-73.0567,5.386,596.423,27.5921,0.182784,6.5
2024/3/13 6:00,0.948231,-74.4415,5.459,618.305,25.4881,0.183019,6.5
2024/3/13 6:30,1.13177,-72.5763,5.329,614.576,25.2232,0.182598,6.5
2024/3/13 7:00,11.2308,-66.0585,5.239,611.283,25.6506,0.182882,6.5
2024/3/13 7:30,34.9197,-47.7405,5.476,620.692,25.9166,0.182705,6.403
2024/3/13 8:00,56.9943,-30.8346,6,647.572,25.4432,0.182341,6.4
2024/3/13 8:30,144.756,91.2819,6.963,710.692,24.0947,0.182803,6.4
2024/3/13 9:00,272.224,248.789,9.086,881.561,20.1469,0.182774,6.4
2024/3/13 9:30,359.083,326.792,9.912,969.128,19.217,0.182096,6.4
2024/3/13 10:00,442.807,397.283,10.792,1053.14,19.346,0.182934,6.4
2024/3/13 10:30,515.481,461.111,11.663,1123.91,19.4416,0.18206,6.4
2024/3/13 11:00,584.796,508.402,12.794,1235.96,17.5615,0.182064,6.4
2024/3/13 11:30,623.936,536.95,14.033,1355.38,15.7843,0.182389,6.303
2024/3/13 12:00,658.505,563.266,15.468,1535.32,12.7652,0.182049,6.3
2024/3/13 12:30,676.276,576.691,16.223,1647.91,11.0392,0.182428,6.3
2024/3/13 13:00,676.634,566.717,17.139,1711.37,10.4197,0.182537,6.3
2024/3/13 13:30,702.596,552.259,17.937,1784.89,9.74394,0.182167,6.3
2024/3/13 14:00,670.417,518.235,18.17,1791.65,9.76783,0.182448,6.3
2024/3/13 14:30,596.871,454.51,18.336,1803.87,9.91099,0.1825,6.3
2024/3/13 15:00,538.259,385.422,18.904,1846.77,9.39688,0.182103,6.3
2024/3/13 15:30,467.493,311.447,18.957,1931.6,9.48492,0.182319,6.3
2024/3/13 16:00,381.169,235.431,19.31,2018.2,8.94902,0.18243,6.397
2024/3/13 16:30,304.684,156.882,19.247,1914.71,9.50864,0.182506,6.4
2024/3/13 17:00,220.519,74.2651,19.276,1893.05,9.41406,0.181892,6.4
2024/3/13 17:30,124.802,-3.64983,18.905,1890.36,9.52462,0.182302,6.43
2024/3/13 18:00,50.0694,-62.4365,18.36,1768.93,10.3987,0.182878,6.5
2024/3/13 18:30,8.00048,-93.1381,16.728,1524.51,12.092,0.182536,6.5
2024/3/13 19:00,0.995554,-92.1854,15.212,1379.38,12.9791,0.182572,6.597
2024/3/13 19:30,0.999955,-90.5124,15.122,1382.28,12.0089,0.183117,6.6
2024/3/13 20:00,0.988163,-87.2999,14.119,1289.92,12.7993,0.182685,6.663
2024/3/13 20:30,0.997853,-88.1621,14.274,1294.67,12.6931,0.182708,6.7
2024/3/13 21:00,0.990853,-88.951,14.766,1349.05,12.0239,0.18228,6.7
2024/3/13 21:30,0.996131,-89.29,14.322,1309.29,12.6821,0.182408,6.797
2024/3/13 22:00,0.988472,-91.3091,14.434,1306.39,13.0438,0.182253,6.8
2024/3/13 22:30,0.984457,-93.6608,14.402,1300.15,13.2456,0.181914,6.8
2024/3/13 23:00,0.983226,-90.5525,14.06,1261.29,13.7742,0.18255,6.8
2024/3/13 23:30,0.998303,-87.2644,12.656,1131.96,15.4774,0.182852,6.897
2024/3/14 0:00,0.984694,-87.2033,12.072,1077.12,16.2983,0.183055,6.9
2024/3/14 0:30,0.993426,-86.8088,12.059,1069.73,16.5898,0.182304,6.9
2024/3/14 1:00,0.989713,-85.8099,11.295,1006.38,17.8041,0.182901,6.9
2024/3/14 1:30,0.985725,-89.8055,11.038,982.829,18.6211,0.183067,6.9
2024/3/14 2:00,0.977352,-89.8016,10.76,958.812,19.1584,0.182042,6.9
2024/3/14 2:30,0.986913,-90.9978,10.766,957.805,19.2317,0.182853,6.9
2024/3/14 3:00,0.982472,-90.7415,11.109,983.648,18.5283,0.183049,6.9
2024/3/14 3:30,0.991997,-87.0707,10.488,934.79,18.9818,0.183098,6.9
2024/3/14 4:00,0.973875,-89.8117,10.875,978.176,17.9334,0.182449,6.9
2024/3/14 4:30,0.983929,-93.4861,11.676,1054.23,16.1743,0.182367,6.9
2024/3/14 5:00,0.984283,-89.9624,11.082,1003.85,16.6654,0.182879,6.9
2024/3/14 5:30,0.984453,-82.455,8.972,825.787,20.664,0.182592,6.9
2024/3/14 6:00,0.965546,-79.6127,7.278,718.671,23.2625,0.182928,6.9
2024/3/14 6:30,1.19546,-81.4004,7.831,758.549,21.4471,0.18239,6.9
2024/3/14 7:00,12.5599,-72.1938,7.644,750.164,21.3821,0.183001,6.9
2024/3/14 7:30,35.2736,-53.4955,7.561,751.369,21.8226,0.182884,6.9
2024/3/14 8:00,54.3285,-36.9061,7.588,732.318,23.8721,0.182522,6.9
2024/3/14 8:30,158.641,109.549,8.352,786.492,23.8436,0.18248,6.9
2024/3/14 9:00,287.042,261.73,10.341,948.429,20.6862,0.183143,6.9
