TIMESTAMP,NEE_VUT_REF,SW_IN_F,NETRAD,TA_F_MDS,VPD_F_MDS,RH,SWC_F_MDS_1,TS_F_MDS_1
28/2/2023 02:30:00,1.034935773,1.29592,-52.7575,5.876,379.507,56.0493,0.170432,4.5
28/2/2023 03:00:00,1.037089446,1.30158,-52.2789,5.533,356.504,57.5912,0.170221,4.5
28/2/2023 03:30:00,-5.26123,1.30029,-54.9002,5.951,398.513,54.5846,0.170192,4.5
28/2/2023 04:00:00,-2.34981,1.28268,-59.3733,8.101,550.878,45.6435,0.170146,4.5
28/2/2023 04:30:00,0.344106,1.28832,-54.1145,8.372,584.327,43.3802,0.170496,4.5
28/2/2023 05:00:00,3.9954,1.29199,-56.0186,8.488,608.811,41.2297,0.170461,4.5
28/2/2023 05:30:00,1.105950172,1.31037,-53.5803,8.983,682.58,36.044,0.17031,4.5
28/2/2023 06:00:00,1.052951291,1.27658,-46.231,7.969,620.378,38.964,0.17051,4.5
28/2/2023 06:30:00,1.014369671,1.28857,-42.2704,8.383,636.133,38.4971,0.17054,4.5
28/2/2023 07:00:00,1.133258529,1.76201,-37.4169,7.767,610.319,38.5774,0.170236,4.5
28/2/2023 07:30:00,0.917943,15.1542,-33.0005,7.286,591.388,38.6996,0.17008,4.5
28/2/2023 08:00:00,5.75148,77.6406,20.2926,8.853,785.976,27.3145,0.170332,4.5
28/2/2023 08:30:00,-2.00844,128.208,82.7759,9.416,835.132,25.9313,0.169666,4.5
28/2/2023 09:00:00,0.113443,213.71,156.915,9.047,804.719,27.1376,0.169849,4.5
28/2/2023 09:30:00,-5.71352,326.86,275.463,8.903,806.704,27.4963,0.169612,4.5
28/2/2023 10:00:00,-6.91802,408.161,353.043,9.145,843.782,26.1506,0.170107,4.5
28/2/2023 10:30:00,-7.76085,489.558,420.816,9.772,914.755,23.8668,0.169854,4.5
28/2/2023 11:00:00,-9.15578,576.688,491.205,9.96,929.35,22.9442,0.169866,4.5
28/2/2023 11:30:00,-6.95831,631.764,539.949,10.294,979.383,21.1608,0.170219,4.5
28/2/2023 12:00:00,-9.83938,689.598,591.61,10.949,1040.68,19.3161,0.170255,4.5
28/2/2023 12:30:00,-12.4709,684.655,572.856,11.482,1107.95,18.0779,0.170148,4.5
28/2/2023 13:00:00,-8.56879,660.596,547.007,12.188,1175.88,16.5461,0.169708,4.5
28/2/2023 13:30:00,-8.15779,658.548,523.582,12.359,1179.35,15.6804,0.170091,4.527
28/2/2023 14:00:00,-6.75433,635.327,477.105,12.738,1190.68,15.0389,0.170011,4.6
28/2/2023 14:30:00,-6.11996,580.304,424.747,12.787,1191.69,14.7392,0.169778,4.6
28/2/2023 15:00:00,-6.3024,515.988,363.168,12.721,1179.15,14.94,0.169785,4.6
28/2/2023 15:30:00,-4.90664,437.986,296.667,12.99,1260.27,13.9415,0.169939,4.6
28/2/2023 16:00:00,-5.69073,365.144,225.441,12.601,1230.99,13.9241,0.169957,4.627
28/2/2023 16:30:00,-4.27143,283.87,140.082,12.184,1173.22,14.2954,0.16981,4.7
28/2/2023 17:00:00,-3.26181,191.388,52.6223,11.992,1118.02,14.5336,0.170142,4.7
28/2/2023 17:30:00,-1.03626,91.9284,-27.9346,11.476,1084.36,14.5279,0.170151,4.76
28/2/2023 18:00:00,0.420619,20.6324,-82.7278,10.694,1014.77,14.912,0.170586,4.8
28/2/2023 18:30:00,0.310784,2.26862,-94.9893,10.173,963.01,15.5017,0.169919,4.86
28/2/2023 19:00:00,1.00307,1.1898,-90.6898,9.477,900.795,16.7179,0.170873,4.9
28/2/2023 19:30:00,1.30452,1.18539,-88.2487,8.743,844.582,17.8759,0.170674,4.9
28/2/2023 20:00:00,1.04315,1.18756,-87.8272,8.295,805.888,19.0457,0.170558,4.993
28/2/2023 20:30:00,-0.125515,1.17773,-83.9331,6.932,723.163,20.8662,0.170634,5
28/2/2023 21:00:00,2.81217,1.17983,-84.0128,7.402,764.195,18.9142,0.170026,5
28/2/2023 21:30:00,1.137787049,1.20295,-86.1659,7.642,787.632,17.5921,0.170304,5.06
28/2/2023 22:00:00,1.139539046,1.18946,-82.624,7.304,765.95,17.7346,0.170185,5.1
28/2/2023 22:30:00,1.084044423,1.18274,-73.6396,6.083,697.488,19.2021,0.170331,5.1
28/2/2023 23:00:00,1.036647668,1.19282,-72.1072,5.553,672.305,19.7701,0.170292,5.1
28/2/2023 23:30:00,1.10304,1.18975,-75.2589,5.65,678.179,19.6425,0.170724,5.1
1/3/2023 00:00:00,0.215827,1.1889,-76.186,6.144,702.321,18.9703,0.170666,5.193
1/3/2023 00:30:00,2.37685,1.20366,-81.5861,6.812,737.519,18.2627,0.170505,5.2
1/3/2023 01:00:00,0.978595743,1.20056,-77.8671,5.613,664.701,20.3759,0.170188,5.2
1/3/2023 01:30:00,1.40304,1.19621,-72.6344,6.457,728.02,18.0743,0.170331,5.2
1/3/2023 02:00:00,0.279754,1.19494,-68.6725,6.19,715.709,17.7325,0.170168,5.2
1/3/2023 02:30:00,1.032141468,1.18272,-67.054,5.322,674.31,18.0079,0.170051,5.2
1/3/2023 03:00:00,0.993867092,1.19213,-77.8213,4.623,642.22,17.8076,0.170438,5.2
1/3/2023 03:30:00,0.699755,1.1866,-79.7427,5.018,671.985,16.1595,0.170402,5.14
1/3/2023 04:00:00,-0.0648448,1.17997,-79.7274,5.74,717.189,14.5995,0.17042,5.1
1/3/2023 04:30:00,1.09964,1.203,-81.834,6.121,744.055,13.6472,0.170487,5.1
1/3/2023 05:00:00,1.32618,1.19219,-83.3125,6.124,746.307,13.3842,0.170425,5.1
1/3/2023 05:30:00,-0.32589,1.19964,-80.2865,5.227,678.107,15.5031,0.170515,5.1
1/3/2023 06:00:00,1.51459,1.19095,-82.4211,4.674,651.064,16.5346,0.170498,5.1
1/3/2023 06:30:00,2.08665,1.18418,-86.0548,5.083,674.755,16.2419,0.17044,5.1
1/3/2023 07:00:00,1.99183,2.76938,-86.393,5.175,684.122,15.9417,0.170306,5.073
1/3/2023 07:30:00,1.79847,19.436,-67.6863,4.236,618.007,18.5983,0.170617,5
1/3/2023 08:00:00,2.6068,39.6477,-57.2799,4.859,664.065,16.7179,0.170271,5
1/3/2023 08:30:00,-1.14854,71.7022,-22.3134,4.648,671.067,15.6822,0.170524,5
1/3/2023 09:00:00,-1.17086,258.915,213.162,5.165,746.783,11.8565,0.170202,5
1/3/2023 09:30:00,-4.74478,343.699,302.926,5.224,768.375,10.5426,0.170036,5
1/3/2023 10:00:00,-9.17306,423.831,378.227,5.255,781.299,10.5626,0.170793,5
1/3/2023 10:30:00,-8.13187,500.486,440.451,5.492,799.413,10.1877,0.170198,4.907
1/3/2023 11:00:00,-9.75657,572.841,492.755,5.807,816.768,10.1948,0.170256,4.9
1/3/2023 11:30:00,-8.43322,617.859,532.241,6.139,839.169,9.90081,0.17021,4.9
1/3/2023 12:00:00,-8.53615,657.13,563.532,6.41,856.302,9.26389,0.170307,4.9
1/3/2023 12:30:00,-11.4101,675.855,575.728,6.839,894.027,8.82156,0.169878,4.9
1/3/2023 13:00:00,-11.8867,662.774,563.493,7.248,934.174,8.31603,0.170201,4.9
1/3/2023 13:30:00,-9.16802,662.19,540.276,7.613,924.851,8.1596,0.169938,4.9
1/3/2023 14:00:00,-9.25493,645.217,496.128,7.923,932.232,8.00333,0.169924,4.9
1/3/2023 14:30:00,-7.58541,587.78,437.987,8.353,945.18,7.93405,0.170334,4.9
1/3/2023 15:00:00,-7.14698,527.718,373.543,9.017,981.85,8.0418,0.16958,4.9
1/3/2023 15:30:00,-6.74526,446.241,307.816,8.857,1017.4,7.92731,0.169921,4.9
1/3/2023 16:00:00,-4.96429,374.813,231.613,8.998,1045.63,7.91016,0.169731,4.9
1/3/2023 16:30:00,-8.0946,295.919,146.031,9.236,1033.58,8.13167,0.16962,4.9
1/3/2023 17:00:00,-5.26964,203.37,58.258,9.089,978.316,8.56342,0.169913,4.9
1/3/2023 17:30:00,-2.1365,105.586,-22.263,8.769,969.74,8.63392,0.170563,4.9
1/3/2023 18:00:00,0.84153,29.2658,-78.3375,8.265,923.171,9.02432,0.170336,4.927
1/3/2023 18:30:00,0.67723,2.41814,-97.3815,7.605,868.357,9.50687,0.170544,5
1/3/2023 19:00:00,1.37486,1.01477,-93.3885,7.051,828.899,9.92535,0.170539,5
1/3/2023 19:30:00,1.056580498,1.02248,-88.8072,6.366,786.317,10.4484,0.170205,5
1/3/2023 20:00:00,1.19559,1.02458,-88.1031,6.333,781.478,10.3822,0.169982,5
1/3/2023 20:30:00,1.038927049,1.01221,-85.6735,5.357,729.073,11.3204,0.170201,5.093
1/3/2023 21:00:00,2.1303,1.00712,-89.6574,6.054,774.218,10.5323,0.170829,5.1
1/3/2023 21:30:00,1.11044,1.01669,-88.3124,6.047,771.285,10.4593,0.170638,5.1
1/3/2023 22:00:00,1.17031,1.01414,-87.3049,5.382,732.84,11.0837,0.170249,5.1
1/3/2023 22:30:00,1.71135,1.00123,-82.8471,3.182,572.734,18.8184,0.170436,5.1
1/3/2023 23:00:00,0.721813,1.0006,-82.7563,3.341,622.947,13.3215,0.170631,5.1
1/3/2023 23:30:00,1.054323273,1.00905,-80.9573,3.779,637.039,12.9508,0.170368,5.1
2/3/2023 00:00:00,1.0282814,1.00354,-77.595,2.946,600.766,13.1426,0.170481,5.1
2/3/2023 00:30:00,0.9510945,0.997127,-78.1485,2.546,582.016,13.6078,0.1706,5.1
2/3/2023 01:00:00,0.980211308,0.998562,-78.2223,2.594,585.986,13.4001,0.170262,5.1
2/3/2023 01:30:00,0.916082976,1.00021,-76.7862,1.768,543.613,14.9364,0.170672,5.1
2/3/2023 02:00:00,0.926456703,0.997909,-77.646,2.487,564.38,15.2932,0.170785,5.1
2/3/2023 02:30:00,0.930224,1.00904,-76.6251,2.347,565.055,14.9938,0.170867,5.1
2/3/2023 03:00:00,1.187804205,1.00175,-75.9244,3.196,601.306,14.3622,0.170354,5.1
2/3/2023 03:30:00,1.188778951,0.994926,-77.6121,3.295,598.733,14.8105,0.17087,5.1
2/3/2023 04:00:00,-0.842107,1.01047,-81.3369,3.966,647.052,12.9325,0.170539,5.1
2/3/2023 04:30:00,1.059525349,1.00001,-77.2091,3.543,616.841,13.6314,0.170256,5.04
2/3/2023 05:00:00,0.900476125,1.00135,-74.1102,1.676,533.774,16.341,0.170707,5
2/3/2023 05:30:00,4.68333,0.99368,-74.1153,1.537,525.453,16.6547,0.170306,5
2/3/2023 06:00:00,0.917371359,1.00479,-73.4008,1.942,543.614,15.8514,0.170738,5
2/3/2023 06:30:00,0.844221147,1.00126,-72.2615,0.837,495.845,17.5068,0.170659,5
2/3/2023 07:00:00,0.844221147,2.84195,-70.5026,0.693,487.706,17.6087,0.170536,4.973
2/3/2023 07:30:00,-0.354071,20.2858,-56.2716,0.155,471.17,18.2414,0.170373,4.9
2/3/2023 08:00:00,-0.787995,42.596,-38.2949,0.089,466.507,18.8173,0.169956,4.9
2/3/2023 08:30:00,-0.605995,82.6576,7.9801,0.199,477.518,18.6976,0.170292,4.9
2/3/2023 09:00:00,-2.75736,244.51,211.334,2.566,581.022,16.5718,0.170329,4.9
2/3/2023 09:30:00,-4.53829,329.736,293.226,3.918,668.684,15.1112,0.170216,4.84
2/3/2023 10:00:00,-2.84135,408.743,368.546,4.452,708.504,14.844,0.170161,4.8
2/3/2023 10:30:00,-1.90205,489.484,429.152,5.548,799.211,14.2358,0.169738,4.8
2/3/2023 11:00:00,2.66647,563.831,480.177,6.809,875.99,12.6878,0.169612,4.8
2/3/2023 11:30:00,-2.94941,610.177,519.743,7.653,938.321,11.3212,0.169999,4.74
2/3/2023 12:00:00,1.08466,647.783,553.495,7.808,936.367,11.575,0.170082,4.7
2/3/2023 12:30:00,2.03722,666.586,566.351,8.372,978.758,11.0511,0.170331,4.7
2/3/2023 13:00:00,-2.16751,653.832,552.979,9.192,1061.95,10.1915,0.169581,4.7
2/3/2023 13:30:00,-3.14916,650.38,527.223,9.995,1072.08,10.3891,0.17028,4.7
2/3/2023 14:00:00,-4.60745,631.125,484.382,10.941,1123.65,10.3693,0.170053,4.7
2/3/2023 14:30:00,-3.38564,573.778,426.159,11.893,1188.85,10.2727,0.169545,4.7
2/3/2023 15:00:00,-2.79578,499.487,356.346,12.891,1256.38,10.2563,0.169568,4.7
2/3/2023 15:30:00,-1.73072,414.032,287.431,13.264,1352.14,9.74205,0.17028,4.7
2/3/2023 16:00:00,-1.15801,337.967,210.945,13.552,1373.73,10.0322,0.170039,4.7
2/3/2023 16:30:00,-1.49244,252.958,125.038,13.717,1358.6,10.3738,0.170534,4.7
2/3/2023 17:00:00,-1.55471,164.168,41.9495,13.776,1313.31,10.9122,0.170055,4.76
2/3/2023 17:30:00,-0.505785,76.6067,-30.8059,13.434,1280.52,11.507,0.169896,4.8
2/3/2023 18:00:00,-3.69863,22.4115,-76.2159,12.85,1194.15,12.6699,0.170408,4.8
2/3/2023 18:30:00,1.666098778,2.35662,-89.4643,12.012,1109.26,14.0922,0.170104,4.897
2/3/2023 19:00:00,1.660253778,1.03556,-85.1661,11.844,1082.79,14.8999,0.170228,4.9
2/3/2023 19:30:00,1.403465842,1.03562,-79.572,11.262,1022.1,15.9042,0.170593,4.9
2/3/2023 20:00:00,1.136104652,1.03172,-78.4872,10.567,974.923,16.6875,0.170314,4.993
2/3/2023 20:30:00,1.47134644,1.03129,-76.799,10.279,943.229,17.3957,0.170223,5
2/3/2023 21:00:00,1.1296486,1.03385,-76.2531,8.934,851.729,18.9607,0.170774,5
2/3/2023 21:30:00,1.152625805,1.02781,-74.5996,8.583,826.598,19.4529,0.17063,5.093
2/3/2023 22:00:00,1.64321,1.02185,-74.3327,8.151,794.589,19.8818,0.170888,5.1
2/3/2023 22:30:00,1.146914946,1.025,-73.6309,7.633,765.816,20.6304,0.169818,5.1
2/3/2023 23:00:00,1.146914946,1.03146,-73.4524,7.608,759.827,20.7918,0.170042,5.16
2/3/2023 23:30:00,1.150114448,1.02245,-73.4307,7.466,751.869,21.1329,0.170577,5.2
3/3/2023 00:00:00,1.150114448,1.02093,-74.0141,7.463,754.993,20.8377,0.170374,5.2
3/3/2023 00:30:00,1.146914946,1.02609,-72.6264,7.657,774.514,19.6304,0.170509,5.2
3/3/2023 01:00:00,1.148164361,1.02262,-73.963,7.222,754.221,19.7697,0.170552,5.2
3/3/2023 01:30:00,1.148164361,1.02396,-74.4417,7.406,767.053,19.0064,0.170709,5.2
3/3/2023 02:00:00,-0.275819,1.01229,-74.9655,7.033,749.881,19.05,0.170395,5.2
3/3/2023 02:30:00,1.047434008,1.02459,-75.4044,6.786,736.494,18.9303,0.170289,5.2
3/3/2023 03:00:00,1.54451,1.00808,-74.1886,7.031,749.803,18.5314,0.170448,5.2
3/3/2023 03:30:00,1.024371049,1.02507,-72.6723,5.904,683.465,20.223,0.170566,5.2
3/3/2023 04:00:00,3.1396,1.00594,-75.2226,6.4,713.881,19.4297,0.17056,5.2
3/3/2023 04:30:00,1.139339529,1.01274,-73.3191,7.05,767.755,16.3908,0.170708,5.2
3/3/2023 05:00:00,1.200767057,1.01697,-78.4254,8.041,844.406,14.0543,0.170033,5.2
3/3/2023 05:30:00,0.80433025,1.01136,-80.7311,9.433,954.163,11.6149,0.170543,5.2
3/3/2023 06:00:00,1.53266,1.0125,-76.7689,8.773,906.915,12.3733,0.170278,5.2
3/3/2023 06:30:00,0.823884241,1.02505,-79.9141,9.634,972.006,11.0178,0.170617,5.2
3/3/2023 07:00:00,2.09949,3.17022,-79.4303,9.978,1005.75,10.4365,0.170705,5.2
3/3/2023 07:30:00,-2.88846,20.294,-63.9973,9.328,959.476,11.7618,0.170883,5.173
3/3/2023 08:00:00,0.803479655,44.768,-53.0689,11.053,1100.93,9.4146,0.17052,5.1
3/3/2023 08:30:00,-1.299220929,89.773,5.31745,10.428,1066.3,10.6056,0.170707,5.1
3/3/2023 09:00:00,-2.944579308,256.032,213.92,10.294,1052.55,13.6706,0.170079,5.1
3/3/2023 09:30:00,-4.338914429,338.136,299.538,8.737,919.938,19.4863,0.170257,5.1
3/3/2023 10:00:00,4.76753,419.83,367.296,12.213,1206.99,14.6129,0.169776,5.1
3/3/2023 10:30:00,-1.976928667,495.701,424.216,13.009,1331.74,12.4,0.170306,5.1
3/3/2023 11:00:00,-0.898084,570.795,469.013,14.748,1489.84,10.1372,0.170084,5.1
3/3/2023 11:30:00,-7.99672,618.873,507.177,16.305,1725.99,6.43046,0.170099,5.007
3/3/2023 12:00:00,-4.38537,654.399,532.5,16.885,1809.24,5.73032,0.169977,5
3/3/2023 12:30:00,-2.24041,671.75,545.653,17.251,1873.05,5.40526,0.169964,5
3/3/2023 13:00:00,-6.91977,660.029,533.586,18.119,1963.74,5.00401,0.169971,5
3/3/2023 13:30:00,-2.10319,658.738,516.859,17.735,1838.07,5.30938,0.169637,5
3/3/2023 14:00:00,-3.94331,635.51,473.388,18.06,1873,5.06711,0.170532,5
3/3/2023 14:30:00,-1.65476,583.314,420.935,18.15,1874.65,4.92514,0.169673,5.093
3/3/2023 15:00:00,-2.43552,515.16,352.382,18.582,1916.85,4.64561,0.169964,5.1
3/3/2023 15:30:00,-3.45147,425.757,275.712,19.219,2057.36,4.32257,0.169962,5.1
3/3/2023 16:00:00,-3.14311,355.534,201.056,19.32,2119.01,4.1818,0.16995,5.16
3/3/2023 16:30:00,-2.01891,274.592,122.27,19.218,2045.81,4.40935,0.170468,5.2
3/3/2023 17:00:00,-0.345746,184.528,42.731,18.624,1900.78,5.33597,0.170053,5.2
3/3/2023 17:30:00,0.0601905,92.9431,-33.7756,18.519,1897.14,5.21137,0.170383,5.293
3/3/2023 18:00:00,1.26248,27.3232,-86.6005,18.131,1819.2,5.29054,0.170193,5.3
3/3/2023 18:30:00,2.431202786,2.8759,-94.5262,16.095,1551.33,6.35398,0.169909,5.393
3/3/2023 19:00:00,1.998295158,1.03917,-90.1958,14.76,1427.26,6.86309,0.170401,5.4
3/3/2023 19:30:00,2.181359053,1.04304,-89.7462,15.19,1469.36,6.62449,0.170227,5.493
3/3/2023 20:00:00,2.381509353,1.05053,-88.4585,15.738,1505.15,6.4385,0.170455,5.527
3/3/2023 20:30:00,1.9932969,1.05471,-85.7915,14.666,1403.63,6.98974,0.17017,5.6
3/3/2023 21:00:00,1.703904375,1.03499,-82.2822,13.341,1278.55,8.04108,0.169975,5.6
3/3/2023 21:30:00,3.42863,1.03877,-81.7399,13.498,1304.21,7.65393,0.170271,5.693
3/3/2023 22:00:00,1.834628842,1.04618,-83.2146,13.886,1341.93,7.42237,0.170085,5.7
3/3/2023 22:30:00,1.8994694,1.04001,-85.4225,14.227,1370.03,6.96922,0.170768,5.7
3/3/2023 23:00:00,1.365580235,1.04248,-82.2336,12.401,1199.34,8.2174,0.170538,5.76
3/3/2023 23:30:00,1.182683529,1.038,-83.4412,11.293,1116.31,8.87294,0.17084,5.8
4/3/2023 00:00:00,0.966675,1.0282,-79.7967,11.239,1106.54,8.9902,0.170382,5.8
4/3/2023 00:30:00,0.957830762,1.04295,-71.5746,10.501,1053.8,9.7295,0.170592,5.8
4/3/2023 01:00:00,0.96275481,1.02655,-72.9578,10.513,1048.35,10.1313,0.170583,5.893
4/3/2023 01:30:00,0.949738864,1.03009,-69.5164,10.457,1037.76,10.3126,0.170287,5.9
4/3/2023 02:00:00,1.084764371,1.0356,-64.949,9.111,943.751,11.3611,0.170071,5.9
4/3/2023 02:30:00,1.165708947,1.01858,-65.0476,8.958,936.364,11.3583,0.170459,5.9
4/3/2023 03:00:00,1.174686086,1.02511,-66.2508,8.657,916.735,11.7046,0.170574,5.9
4/3/2023 03:30:00,1.208588339,1.04052,-65.3812,8.774,917.948,11.8219,0.170889,5.9
4/3/2023 04:00:00,1.174899338,1.02991,-61.9318,8.35,870.467,14.0647,0.170481,5.9
4/3/2023 04:30:00,1.051812335,1.03047,-72.7795,7.243,778.773,16.4842,0.170528,5.9
4/3/2023 05:00:00,1.062932335,1.03826,-72.3783,6.968,749.085,18.6571,0.170401,5.9
4/3/2023 05:30:00,0.932956698,1.05001,-65.8521,6.416,693.87,21.8971,0.170571,5.9
4/3/2023 06:00:00,0.919327077,1.02799,-61.5388,6.264,667.182,24.5405,0.170289,5.9
4/3/2023 06:30:00,0.910369102,1.02619,-67.7451,6.03,629,27.0262,0.171169,5.9
4/3/2023 07:00:00,0.823574778,3.46724,-66.4797,4.956,575.003,29.0409,0.170775,5.873
4/3/2023 07:30:00,-0.00336217,23.4288,-48.3869,5.717,599.951,29.3296,0.170902,5.8
4/3/2023 08:00:00,2.94046,71.4916,6.76162,6.013,617.509,29.7444,0.170417,5.8
4/3/2023 08:30:00,0.64277,100.378,39.48,6.286,611.731,32.3035,0.170737,5.8
4/3/2023 09:00:00,-1.0443781,178.333,126.196,6.929,608.008,35.3604,0.170636,5.8
4/3/2023 09:30:00,-2.4650289,250.645,202.156,7.292,588.212,40.5627,0.170338,5.8
4/3/2023 10:00:00,-5.29274,354.366,316.798,7.903,664.878,37.9781,0.170351,5.8
4/3/2023 10:30:00,-2.17182,429.154,380.819,8.656,738.933,34.9794,0.170689,5.74
4/3/2023 11:00:00,0.730273,500.196,430.722,9.506,824.824,31.4301,0.170541,5.7
4/3/2023 11:30:00,-1.70011,538.572,467.004,10.37,911.003,28.8674,0.170332,5.7
4/3/2023 12:00:00,-2.07379,569.108,495.353,11.128,960.348,27.6005,0.170339,5.7
4/3/2023 12:30:00,0.214155,584.379,506.369,11.963,1030.96,26.2819,0.17051,5.7
4/3/2023 13:00:00,-3.73817,577.634,494.69,12.482,1082.07,24.6731,0.17035,5.7
4/3/2023 13:30:00,-0.0563322,565.882,470.033,12.99,1115.5,23.1347,0.170394,5.7
4/3/2023 14:00:00,-1.78436,545.397,432.77,13.529,1167.17,22.2763,0.170496,5.7
4/3/2023 14:30:00,0.618082,485.695,380.098,13.81,1185.82,21.9927,0.170241,5.7
4/3/2023 15:00:00,-1.33659,423.574,318.328,14.275,1237.78,20.4975,0.16974,5.7
4/3/2023 15:30:00,-2.93359,350.002,252.369,14.74,1318.38,19.2282,0.170361,5.7
4/3/2023 16:00:00,-5.51148,274.888,177.399,15.054,1349.2,19.4379,0.170125,5.76
4/3/2023 16:30:00,-3.83583,192.321,98.6166,15.303,1339.71,19.8685,0.170078,5.8
4/3/2023 17:00:00,-1.12142,116.97,24.2533,15.154,1279.46,20.8427,0.170593,5.8
4/3/2023 17:30:00,0.384624154,56.3135,-38.156,14.842,1227.96,21.9237,0.170068,5.86
4/3/2023 18:00:00,1.85744,18.8266,-72.7874,14.196,1153.61,22.649,0.170323,5.9
4/3/2023 18:30:00,2.3761,2.5465,-83.3903,13.436,1060.58,25.3658,0.17042,5.9
4/3/2023 19:00:00,3.72342,1.05895,-82.1445,13.116,1002.82,27.8171,0.170386,5.993
4/3/2023 19:30:00,3.63494,1.06046,-80.0118,12.518,913.027,31.9439,0.170214,6
4/3/2023 20:00:00,1.37226,1.05284,-77.7015,11.98,822.409,36.5749,0.170433,6.027
4/3/2023 20:30:00,3.00312,1.05838,-76.2654,11.576,761.518,39.7548,0.170622,6.1
4/3/2023 21:00:00,0.702482,1.04522,-75.1475,11.308,717.126,41.8145,0.170524,6.1
4/3/2023 21:30:00,1.291724735,1.03328,-72.6299,10.78,663.622,44.2523,0.17086,6.1
4/3/2023 22:00:00,1.128772063,1.04645,-71.4318,10.518,619.364,46.9821,0.170986,6.193
4/3/2023 22:30:00,1.090097,1.04115,-72.6072,10.272,574.845,50.2469,0.170751,6.2
4/3/2023 23:00:00,1.071509138,1.05682,-71.9023,10.021,553.688,51.3433,0.1707,6.2
4/3/2023 23:30:00,9.97685,1.04285,-71.5577,9.35,494.443,54.5164,0.171016,6.2
5/3/2023 00:00:00,1.127339631,1.03701,-69.2874,8.746,443.385,57.3721,0.170489,6.2
5/3/2023 00:30:00,0.853064034,1.0266,-65.7953,7.727,397.863,59.494,0.170512,6.293
5/3/2023 01:00:00,0.862411032,1.02889,-65.1215,7.65,403.831,58.0255,0.170802,6.3
5/3/2023 01:30:00,0.47959053,1.04106,-64.2474,6.014,341.511,60.9955,0.170511,6.3
5/3/2023 02:00:00,0.556550732,1.01796,-67.6654,6.132,366.743,58.2885,0.170789,6.3
5/3/2023 02:30:00,0.556550732,1.0137,-67.4306,6.122,374.214,57.1163,0.170479,6.3
5/3/2023 03:00:00,0.2660571,1.01495,-65.5312,5.18,327.457,60.0456,0.17083,6.3
5/3/2023 03:30:00,0.037639739,1.01724,-64.1701,4.618,306.16,61.2704,0.170695,6.3
5/3/2023 04:00:00,0.046182674,1.02591,-63.6098,4.352,292.345,62.2443,0.170747,6.3
5/3/2023 04:30:00,-0.055460724,1.01405,-63.0039,3.738,267.049,64.1041,0.170679,6.3
5/3/2023 05:00:00,-0.067528526,1.04659,-62.7503,3.659,259.867,64.7838,0.170604,6.3
5/3/2023 05:30:00,0.215481632,1.01658,-62.2022,3.436,243.74,66.4968,0.170932,6.3
5/3/2023 06:00:00,0.215481632,1.02893,-61.8648,3.364,242.297,66.5971,0.170939,6.3
5/3/2023 06:30:00,0.249783491,1.01817,-61.5263,3.149,235.526,66.9603,0.170411,6.273
5/3/2023 07:00:00,-0.065236871,3.93733,-59.1866,3.7,260.552,64.8431,0.170511,6.2
5/3/2023 07:30:00,1.87673,24.0653,-36.7554,3.551,256.972,65.1551,0.170581,6.2
5/3/2023 08:00:00,-0.723225,57.0907,-4.98746,3.461,257.065,65.3486,0.17032,6.2
5/3/2023 08:30:00,-1.18103,101.786,44.1719,3.822,282.221,63.5273,0.170031,6.2
5/3/2023 09:00:00,0.0634664,165.126,132.21,4.889,331.689,60.0983,0.170556,6.2
5/3/2023 09:30:00,-1.08015,231.008,200.693,4.94,366.592,57.9353,0.170015,6.2
5/3/2023 10:00:00,-0.384775,296.295,269.224,5.735,417.131,55.0259,0.170066,6.14
5/3/2023 10:30:00,-1.48047,357.061,329.762,6.603,474.742,52.0571,0.170521,6.1
5/3/2023 11:00:00,-1.87746,418.801,377.856,7.41,524.397,49.5546,0.170442,6.1
5/3/2023 11:30:00,-1.2845,461.186,420.234,7.927,561.961,47.7174,0.170708,6.1
5/3/2023 12:00:00,-1.29685,494.52,452.763,8.647,612.411,45.5789,0.170633,6.1
5/3/2023 12:30:00,-1.83019,508.669,462.099,9.494,676.336,43.2677,0.170743,6.1
5/3/2023 13:00:00,-2.11898,511.058,453.717,9.999,705.465,42.2491,0.170494,6.1
5/3/2023 13:30:00,-0.323721,491.78,430.758,10.528,727.032,41.5182,0.170851,6.1
5/3/2023 14:00:00,2.80622,455.673,387.45,10.913,745.101,41.3169,0.170525,6.1
5/3/2023 14:30:00,0.463738,396.898,333.699,11.216,760.288,41.022,0.170256,6.1
5/3/2023 15:00:00,2.724,333.401,271.533,11.372,767.416,40.8788,0.170337,6.1
5/3/2023 15:30:00,-2.07105,275.092,215.896,11.585,796.177,40.0128,0.170183,6.1
5/3/2023 16:00:00,-0.575842,213.46,152.945,11.61,807.424,39.5502,0.170007,6.1
5/3/2023 16:30:00,-1.03268,155.387,91.0971,11.625,784.69,40.3359,0.169833,6.1
5/3/2023 17:00:00,-2.98462,101.432,30.955,11.458,750.758,41.4659,0.170607,6.1
5/3/2023 17:30:00,-2.65223,46.2507,-28.4044,11.063,710.068,42.7567,0.170543,6.16
5/3/2023 18:00:00,-0.468868,18.3195,-52.2479,10.652,669.498,44.1917,0.170954,6.2
5/3/2023 18:30:00,1.063312506,2.60574,-61.9437,10.226,628.453,45.8882,0.170401,6.2
5/3/2023 19:00:00,0.832575632,1.03566,-58.7552,9.277,553.794,49.3433,0.170357,6.26
